abbreviation,addedBy,cog,csecoida,description,ecnumber,formula,keggId,keggorthology,lastModified,mcs,modifiedBy,notes,pdmapName,ref,reversible,rxn_id,subsystem,url
biomass467,,,,biomass0,,0.0030965 10fthf[c] + 35.5403 h2o[c] + 0.0030965 nadp[c] + 40.1102 atp[c] + 0.0030965 nad[c] + 0.0030965 coa[c] + 0.0030965 amet[c] + 0.21909 glu_L[c] + 0.20083 asp_L[c] + 0.0030965 5mthf[c] + 0.0030965 fad[c] + 0.0030965 ACP[c] + 0.0030965 ribflv[c] + 0.13541 gtp[c] + 0.0085746 datp[c] + 0.0030965 ptrc[c] + 0.42793 ala_L[c] + 0.50987 gly[c] + 0.0030965 thf[c] + 0.20083 asn_L[c] + 0.076146 cys_L[c] + 0.21909 gln_L[c] + 0.17946 ser_L[c] + 0.21107 thr_L[c] + 0.28544 lys_L[c] + 0.2467 arg_L[c] + 0.0030965 so4[c] + 0.0030965 k[c] + 0.1278 met_L[c] + 0.0030965 ca2[c] + 0.0030965 adocbl[c] + 0.084104 ctp[c] + 0.0030965 cl[c] + 0.090832 utp[c] + 0.0030965 gthrd[c] + 0.023459 dgtp[c] + 0.023459 dctp[c] + 0.0085746 dttp[c] + 0.0030965 fe2[c] + 0.0030965 fe3[c] + 0.079264 his_L[c] + 0.2418 ile_L[c] + 0.37539 leu_L[c] + 0.15452 phe_L[c] + 0.0030965 pheme[c] + 0.18435 pro_L[c] + 0.047202 trp_L[c] + 0.12068 tyr_L[c] + 0.35223 val_L[c] + 0.0030965 pydx5p[c] + 0.0030965 spmd[c] + 0.0030965 thmpp[c] + 0.0030965 2dmmq8[c] + 0.0030965 mqn8[c] + 0.010648 pg180[c] + 0.010648 clpn180[c] + 0.010648 pgai17[c] + 0.010648 clpnai17[c] + 0.010648 pgi17[c] + 0.010648 clpni17[c] + 0.0030965 cobalt2[c] + 0.0030965 q8[c] + 0.0030965 cu2[c] + 0.0030965 mg2[c] + 0.0030965 mn2[c] + 0.0030965 zn2[c] + 0.025011 udcpdp[c] + 0.025011 PGP[c] + 0.010648 pe180[c] + 0.010648 peai17[c] + 0.010648 pei17[c] + 0.0030965 sheme[c] + dnarep[c] + proteinsynth[c] + rnatrans[c] + 0.025011 colipa[c] -> 40.0 h[c] + 40.0 adp[c] + 39.9969 pi[c] + 0.48459 ppi[c] + 0.0030965 apoACP[c] + 0.0030965 cbi[c] + biomass[c] + 0.0030965 dmbzid[c] + 0.025011 PGPm1[c] ,,,2016-11-30T10:25:22Z,,,,,,0,10119,,http://vmh.uni.lu/_api/reactions/10119/?format=pcsv
biomass452,,,,biomass0,,0.0030965 10fthf[c] + 35.5403 h2o[c] + 0.0030965 nadp[c] + 40.1102 atp[c] + 0.0030965 nad[c] + 0.0030965 coa[c] + 0.0030965 amet[c] + 0.21909 glu_L[c] + 0.20083 asp_L[c] + 0.0030965 5mthf[c] + 0.0030965 fad[c] + 0.0030965 ACP[c] + 0.0030965 ribflv[c] + 0.13541 gtp[c] + 0.0098154 datp[c] + 0.0030965 ptrc[c] + 0.42793 ala_L[c] + 0.50987 gly[c] + 0.0030965 thf[c] + 0.20083 asn_L[c] + 0.076146 cys_L[c] + 0.21909 gln_L[c] + 0.17946 ser_L[c] + 0.21107 thr_L[c] + 0.28544 lys_L[c] + 0.2467 arg_L[c] + 0.0030965 so4[c] + 0.0030965 k[c] + 0.1278 met_L[c] + 0.0030965 ca2[c] + 0.0030965 adocbl[c] + 0.084104 ctp[c] + 0.0030965 cl[c] + 0.090832 utp[c] + 0.0030965 gthrd[c] + 0.02222 dgtp[c] + 0.02222 dctp[c] + 0.0098154 dttp[c] + 0.0030965 fe2[c] + 0.0030965 fe3[c] + 0.079264 his_L[c] + 0.2418 ile_L[c] + 0.37539 leu_L[c] + 0.15452 phe_L[c] + 0.0030965 pheme[c] + 0.18435 pro_L[c] + 0.047202 trp_L[c] + 0.12068 tyr_L[c] + 0.35223 val_L[c] + 0.0030965 pydx5p[c] + 0.0030965 spmd[c] + 0.0030965 thmpp[c] + 0.0030965 2dmmq8[c] + 0.0030965 mqn8[c] + 0.010648 pg180[c] + 0.010648 clpn180[c] + 0.010648 pgai17[c] + 0.010648 clpnai17[c] + 0.010648 pgi17[c] + 0.010648 clpni17[c] + 0.0030965 cobalt2[c] + 0.0030965 q8[c] + 0.0030965 cu2[c] + 0.0030965 mg2[c] + 0.0030965 mn2[c] + 0.0030965 zn2[c] + 0.025011 udcpdp[c] + 0.025011 PGP[c] + 0.010648 pe180[c] + 0.010648 peai17[c] + 0.010648 pei17[c] + 0.0030965 sheme[c] + dnarep[c] + proteinsynth[c] + rnatrans[c] + 0.025011 colipa[c] -> 40.0 h[c] + 40.0 adp[c] + 39.9969 pi[c] + 0.48459 ppi[c] + 0.0030965 apoACP[c] + 0.0030965 cbi[c] + biomass[c] + 0.0030965 dmbzid[c] + 0.025011 PGPm1[c] ,,,2016-11-30T10:25:22Z,,,,,,0,10120,,http://vmh.uni.lu/_api/reactions/10120/?format=pcsv
biomass424,,,,biomass0,,0.0030965 10fthf[c] + 35.5403 h2o[c] + 0.0030965 nadp[c] + 40.1102 atp[c] + 0.0030965 nad[c] + 0.0030965 coa[c] + 0.0030965 amet[c] + 0.21909 glu_L[c] + 0.20083 asp_L[c] + 0.0030965 5mthf[c] + 0.0030965 fad[c] + 0.0030965 ACP[c] + 0.0030965 ribflv[c] + 0.13541 gtp[c] + 0.010873 datp[c] + 0.0030965 ptrc[c] + 0.42793 ala_L[c] + 0.50987 gly[c] + 0.0030965 thf[c] + 0.20083 asn_L[c] + 0.076146 cys_L[c] + 0.21909 gln_L[c] + 0.17946 ser_L[c] + 0.21107 thr_L[c] + 0.28544 lys_L[c] + 0.2467 arg_L[c] + 0.0030965 so4[c] + 0.0030965 k[c] + 0.1278 met_L[c] + 0.0030965 ca2[c] + 0.0030965 adocbl[c] + 0.084104 ctp[c] + 0.0030965 cl[c] + 0.090832 utp[c] + 0.0030965 gthrd[c] + 0.021163 dgtp[c] + 0.021163 dctp[c] + 0.010873 dttp[c] + 0.0030965 fe2[c] + 0.0030965 fe3[c] + 0.079264 his_L[c] + 0.2418 ile_L[c] + 0.37539 leu_L[c] + 0.15452 phe_L[c] + 0.0030965 pheme[c] + 0.18435 pro_L[c] + 0.047202 trp_L[c] + 0.12068 tyr_L[c] + 0.35223 val_L[c] + 0.0030965 pydx5p[c] + 0.0030965 spmd[c] + 0.0030965 thmpp[c] + 0.0030965 2dmmq8[c] + 0.0030965 mqn8[c] + 0.010648 pg180[c] + 0.010648 clpn180[c] + 0.010648 pgai17[c] + 0.010648 clpnai17[c] + 0.010648 pgi17[c] + 0.010648 clpni17[c] + 0.0030965 cobalt2[c] + 0.0030965 q8[c] + 0.0030965 cu2[c] + 0.0030965 mg2[c] + 0.0030965 mn2[c] + 0.0030965 zn2[c] + 0.025011 udcpdp[c] + 0.025011 PGP[c] + 0.010648 pe180[c] + 0.010648 peai17[c] + 0.010648 pei17[c] + 0.0030965 sheme[c] + dnarep[c] + proteinsynth[c] + rnatrans[c] + 0.025011 colipa[c] -> 40.0 h[c] + 40.0 adp[c] + 39.9969 pi[c] + 0.48459 ppi[c] + 0.0030965 apoACP[c] + 0.0030965 cbi[c] + biomass[c] + 0.0030965 dmbzid[c] + 0.025011 PGPm1[c] ,,,2016-11-30T10:25:22Z,,,,,,0,10121,,http://vmh.uni.lu/_api/reactions/10121/?format=pcsv
biomass060,,,,biomass0,,0.0079397 10fthf[c] + 41.257 h[c] + 0.0079397 nadp[c] + 41.2914 atp[c] + 0.0079397 nad[c] + 0.0079397 coa[c] + 0.0079397 amet[c] + 0.26101 glu_L[c] + 0.14833 asp_L[c] + 0.0079397 5mthf[c] + 0.0079397 fad[c] + 0.0079397 ACP[c] + 0.0079397 ribflv[c] + 0.042403 gtp[c] + 0.017399 datp[c] + 0.0079397 ptrc[c] + 0.26756 ala_L[c] + 0.40933 gly[c] + 0.0079397 thf[c] + 0.14833 asn_L[c] + 0.056954 cys_L[c] + 0.26101 gln_L[c] + 0.21675 ser_L[c] + 0.18684 thr_L[c] + 0.3237 lys_L[c] + 0.1934 arg_L[c] + 0.0079397 so4[c] + 0.0079397 k[c] + 0.1135 met_L[c] + 0.0079397 ca2[c] + 0.0079397 adocbl[c] + 0.026124 ctp[c] + 0.0079397 cl[c] + 0.028225 utp[c] + 0.0079397 gthrd[c] + 0.0094788 dgtp[c] + 0.0094788 dctp[c] + 0.017399 dttp[c] + 0.0079397 fe2[c] + 0.0079397 fe3[c] + 0.081948 his_L[c] + 0.27043 ile_L[c] + 0.34746 leu_L[c] + 0.17619 phe_L[c] + 0.0079397 pheme[c] + 0.16103 pro_L[c] + 0.054496 trp_L[c] + 0.11104 tyr_L[c] + 0.30772 val_L[c] + 0.0079397 pydx5p[c] + 0.0079397 spmd[c] + 0.0079397 thmpp[c] + 0.0079397 2dmmq8[c] + 0.0079397 mqn8[c] + 0.0085871 pg180[c] + 0.0085871 clpn180[c] + 0.0085871 pgai17[c] + 0.0085871 clpnai17[c] + 0.0085871 pgi17[c] + 0.0085871 clpni17[c] + 0.0079397 cobalt2[c] + 0.0079397 q8[c] + 0.0079397 cu2[c] + 0.0079397 mg2[c] + 0.0079397 mn2[c] + 0.0079397 zn2[c] + 0.0018061 udcpdp[c] + 0.0018061 PGP[c] + 0.0085871 pe180[c] + 0.0085871 peai17[c] + 0.0085871 pei17[c] + 0.0079397 sheme[c] + 0.0018061 sttca1[c] + 0.0018061 sttcaacgam[c] + 0.0018061 ai17tca1[c] + 0.0018061 ai17tcaacgam[c] + 0.0018061 i17tca1[c] + 0.0018061 i17tcaacgam[c] + dnarep[c] + proteinsynth[c] + rnatrans[c] + 0.0018061 tcam[c] + 0.0018061 glyc45tca[c] + 0.0018061 glyc45tcaglc[c] + 0.0018061 glyc45tcaala_D[c] + 0.0018061 sttcaglc[c] + 0.0018061 ai17tcaglc[c] + 0.0018061 i17tcaglc[c] + 0.0018061 sttcaala_D[c] + 0.0018061 ai17tcaala_D[c] + 0.0018061 i17tcaala_D[c] -> 45.354 h2o[c] + 41.257 adp[c] + 41.2491 pi[c] + 0.1849 ppi[c] + 0.0079397 apoACP[c] + 0.0079397 cbi[c] + biomass[c] + 0.0079397 dmbzid[c] + 0.0072242 PGPm1[c] ,,,2016-11-30T10:25:22Z,,,,,,0,10122,,http://vmh.uni.lu/_api/reactions/10122/?format=pcsv
biomass075,,,,biomass0,,0.0079397 10fthf[c] + 41.257 h[c] + 0.0079397 nadp[c] + 41.2914 atp[c] + 0.0079397 nad[c] + 0.0079397 coa[c] + 0.0079397 amet[c] + 0.26101 glu_L[c] + 0.14833 asp_L[c] + 0.0079397 5mthf[c] + 0.0079397 fad[c] + 0.0079397 ACP[c] + 0.0079397 ribflv[c] + 0.042403 gtp[c] + 0.017032 datp[c] + 0.0079397 ptrc[c] + 0.26756 ala_L[c] + 0.40933 gly[c] + 0.0079397 thf[c] + 0.14833 asn_L[c] + 0.056954 cys_L[c] + 0.26101 gln_L[c] + 0.21675 ser_L[c] + 0.18684 thr_L[c] + 0.3237 lys_L[c] + 0.1934 arg_L[c] + 0.0079397 so4[c] + 0.0079397 k[c] + 0.1135 met_L[c] + 0.0079397 ca2[c] + 0.0079397 adocbl[c] + 0.026124 ctp[c] + 0.0079397 cl[c] + 0.028225 utp[c] + 0.0079397 gthrd[c] + 0.0098456 dgtp[c] + 0.0098456 dctp[c] + 0.017032 dttp[c] + 0.0079397 fe2[c] + 0.0079397 fe3[c] + 0.081948 his_L[c] + 0.27043 ile_L[c] + 0.34746 leu_L[c] + 0.17619 phe_L[c] + 0.0079397 pheme[c] + 0.16103 pro_L[c] + 0.054496 trp_L[c] + 0.11104 tyr_L[c] + 0.30772 val_L[c] + 0.0079397 pydx5p[c] + 0.0079397 spmd[c] + 0.0079397 thmpp[c] + 0.0079397 2dmmq8[c] + 0.0079397 mqn8[c] + 0.0085871 pg180[c] + 0.0085871 clpn180[c] + 0.0085871 pgai17[c] + 0.0085871 clpnai17[c] + 0.0085871 pgi17[c] + 0.0085871 clpni17[c] + 0.0079397 cobalt2[c] + 0.0079397 q8[c] + 0.0079397 cu2[c] + 0.0079397 mg2[c] + 0.0079397 mn2[c] + 0.0079397 zn2[c] + 0.0018061 udcpdp[c] + 0.0018061 PGP[c] + 0.0085871 pe180[c] + 0.0085871 peai17[c] + 0.0085871 pei17[c] + 0.0079397 sheme[c] + 0.0018061 sttca1[c] + 0.0018061 sttcaacgam[c] + 0.0018061 ai17tca1[c] + 0.0018061 ai17tcaacgam[c] + 0.0018061 i17tca1[c] + 0.0018061 i17tcaacgam[c] + dnarep[c] + proteinsynth[c] + rnatrans[c] + 0.0018061 tcam[c] + 0.0018061 glyc45tca[c] + 0.0018061 glyc45tcaglc[c] + 0.0018061 glyc45tcaala_D[c] + 0.0018061 sttcaglc[c] + 0.0018061 ai17tcaglc[c] + 0.0018061 i17tcaglc[c] + 0.0018061 sttcaala_D[c] + 0.0018061 ai17tcaala_D[c] + 0.0018061 i17tcaala_D[c] -> 45.354 h2o[c] + 41.257 adp[c] + 41.2491 pi[c] + 0.1849 ppi[c] + 0.0079397 apoACP[c] + 0.0079397 cbi[c] + biomass[c] + 0.0079397 dmbzid[c] + 0.0072242 PGPm1[c] ,,,2016-11-30T10:25:23Z,,,,,,0,10123,,http://vmh.uni.lu/_api/reactions/10123/?format=pcsv
biomass108,,,,biomass0,,0.0079397 10fthf[c] + 41.257 h[c] + 0.0079397 nadp[c] + 41.2914 atp[c] + 0.0079397 nad[c] + 0.0079397 coa[c] + 0.0079397 amet[c] + 0.26101 glu_L[c] + 0.14833 asp_L[c] + 0.0079397 5mthf[c] + 0.0079397 fad[c] + 0.0079397 ACP[c] + 0.0079397 ribflv[c] + 0.042403 gtp[c] + 0.016407 datp[c] + 0.0079397 ptrc[c] + 0.26756 ala_L[c] + 0.40933 gly[c] + 0.0079397 thf[c] + 0.14833 asn_L[c] + 0.056954 cys_L[c] + 0.26101 gln_L[c] + 0.21675 ser_L[c] + 0.18684 thr_L[c] + 0.3237 lys_L[c] + 0.1934 arg_L[c] + 0.0079397 so4[c] + 0.0079397 k[c] + 0.1135 met_L[c] + 0.0079397 ca2[c] + 0.0079397 adocbl[c] + 0.026124 ctp[c] + 0.0079397 cl[c] + 0.028225 utp[c] + 0.0079397 gthrd[c] + 0.010469 dgtp[c] + 0.010469 dctp[c] + 0.016407 dttp[c] + 0.0079397 fe2[c] + 0.0079397 fe3[c] + 0.081948 his_L[c] + 0.27043 ile_L[c] + 0.34746 leu_L[c] + 0.17619 phe_L[c] + 0.0079397 pheme[c] + 0.16103 pro_L[c] + 0.054496 trp_L[c] + 0.11104 tyr_L[c] + 0.30772 val_L[c] + 0.0079397 pydx5p[c] + 0.0079397 spmd[c] + 0.0079397 thmpp[c] + 0.0079397 2dmmq8[c] + 0.0079397 mqn8[c] + 0.0085871 pg180[c] + 0.0085871 clpn180[c] + 0.0085871 pgai17[c] + 0.0085871 clpnai17[c] + 0.0085871 pgi17[c] + 0.0085871 clpni17[c] + 0.0079397 cobalt2[c] + 0.0079397 q8[c] + 0.0079397 cu2[c] + 0.0079397 mg2[c] + 0.0079397 mn2[c] + 0.0079397 zn2[c] + 0.0018061 udcpdp[c] + 0.0018061 PGP[c] + 0.0085871 pe180[c] + 0.0085871 peai17[c] + 0.0085871 pei17[c] + 0.0079397 sheme[c] + 0.0018061 sttca1[c] + 0.0018061 sttcaacgam[c] + 0.0018061 ai17tca1[c] + 0.0018061 ai17tcaacgam[c] + 0.0018061 i17tca1[c] + 0.0018061 i17tcaacgam[c] + dnarep[c] + proteinsynth[c] + rnatrans[c] + 0.0018061 tcam[c] + 0.0018061 glyc45tca[c] + 0.0018061 glyc45tcaglc[c] + 0.0018061 glyc45tcaala_D[c] + 0.0018061 sttcaglc[c] + 0.0018061 ai17tcaglc[c] + 0.0018061 i17tcaglc[c] + 0.0018061 sttcaala_D[c] + 0.0018061 ai17tcaala_D[c] + 0.0018061 i17tcaala_D[c] -> 45.354 h2o[c] + 41.257 adp[c] + 41.2491 pi[c] + 0.1849 ppi[c] + 0.0079397 apoACP[c] + 0.0079397 cbi[c] + biomass[c] + 0.0079397 dmbzid[c] + 0.0072242 PGPm1[c] ,,,2016-11-30T10:25:23Z,,,,,,0,10124,,http://vmh.uni.lu/_api/reactions/10124/?format=pcsv
biomass243,,,,biomass0,,0.0030965 10fthf[c] + 35.5403 h2o[c] + 0.0030965 nadp[c] + 40.1102 atp[c] + 0.0030965 nad[c] + 0.0030965 coa[c] + 0.0030965 amet[c] + 0.21909 glu_L[c] + 0.20083 asp_L[c] + 0.0030965 5mthf[c] + 0.0030965 fad[c] + 0.0030965 ACP[c] + 0.0030965 ribflv[c] + 0.13541 gtp[c] + 0.019357 datp[c] + 0.0030965 ptrc[c] + 0.42793 ala_L[c] + 0.50987 gly[c] + 0.0030965 thf[c] + 0.20083 asn_L[c] + 0.076146 cys_L[c] + 0.21909 gln_L[c] + 0.17946 ser_L[c] + 0.21107 thr_L[c] + 0.28544 lys_L[c] + 0.2467 arg_L[c] + 0.0030965 so4[c] + 0.0030965 k[c] + 0.1278 met_L[c] + 0.0030965 ca2[c] + 0.0030965 adocbl[c] + 0.084104 ctp[c] + 0.0030965 cl[c] + 0.090832 utp[c] + 0.0030965 gthrd[c] + 0.012687 dgtp[c] + 0.012687 dctp[c] + 0.019357 dttp[c] + 0.0030965 fe2[c] + 0.0030965 fe3[c] + 0.079264 his_L[c] + 0.2418 ile_L[c] + 0.37539 leu_L[c] + 0.15452 phe_L[c] + 0.0030965 pheme[c] + 0.18435 pro_L[c] + 0.047202 trp_L[c] + 0.12068 tyr_L[c] + 0.35223 val_L[c] + 0.0030965 pydx5p[c] + 0.0030965 spmd[c] + 0.0030965 thmpp[c] + 0.0030965 2dmmq8[c] + 0.0030965 mqn8[c] + 0.010648 pg180[c] + 0.010648 clpn180[c] + 0.010648 pgai17[c] + 0.010648 clpnai17[c] + 0.010648 pgi17[c] + 0.010648 clpni17[c] + 0.0030965 cobalt2[c] + 0.0030965 q8[c] + 0.0030965 cu2[c] + 0.0030965 mg2[c] + 0.0030965 mn2[c] + 0.0030965 zn2[c] + 0.025011 udcpdp[c] + 0.025011 PGP[c] + 0.010648 pe180[c] + 0.010648 peai17[c] + 0.010648 pei17[c] + 0.0030965 sheme[c] + dnarep[c] + proteinsynth[c] + rnatrans[c] + 0.025011 colipa[c] -> 40.0 h[c] + 40.0 adp[c] + 39.9969 pi[c] + 0.48461 ppi[c] + 0.0030965 apoACP[c] + 0.0030965 cbi[c] + biomass[c] + 0.0030965 dmbzid[c] + 0.025011 PGPm1[c] ,,,2016-11-30T10:25:23Z,,,,,,0,10125,,http://vmh.uni.lu/_api/reactions/10125/?format=pcsv
biomass363,,,,biomass0,,0.0030965 10fthf[c] + 35.5403 h2o[c] + 0.0030965 nadp[c] + 40.1102 atp[c] + 0.0030965 nad[c] + 0.0030965 coa[c] + 0.0030965 amet[c] + 0.21909 glu_L[c] + 0.20083 asp_L[c] + 0.0030965 5mthf[c] + 0.0030965 fad[c] + 0.0030965 ACP[c] + 0.0030965 ribflv[c] + 0.13541 gtp[c] + 0.014148 datp[c] + 0.0030965 ptrc[c] + 0.42793 ala_L[c] + 0.50987 gly[c] + 0.0030965 thf[c] + 0.20083 asn_L[c] + 0.076146 cys_L[c] + 0.21909 gln_L[c] + 0.17946 ser_L[c] + 0.21107 thr_L[c] + 0.28544 lys_L[c] + 0.2467 arg_L[c] + 0.0030965 so4[c] + 0.0030965 k[c] + 0.1278 met_L[c] + 0.0030965 ca2[c] + 0.0030965 adocbl[c] + 0.084104 ctp[c] + 0.0030965 cl[c] + 0.090832 utp[c] + 0.0030965 gthrd[c] + 0.017892 dgtp[c] + 0.017892 dctp[c] + 0.014148 dttp[c] + 0.0030965 fe2[c] + 0.0030965 fe3[c] + 0.079264 his_L[c] + 0.2418 ile_L[c] + 0.37539 leu_L[c] + 0.15452 phe_L[c] + 0.0030965 pheme[c] + 0.18435 pro_L[c] + 0.047202 trp_L[c] + 0.12068 tyr_L[c] + 0.35223 val_L[c] + 0.0030965 pydx5p[c] + 0.0030965 spmd[c] + 0.0030965 thmpp[c] + 0.0030965 2dmmq8[c] + 0.0030965 mqn8[c] + 0.010648 pg180[c] + 0.010648 clpn180[c] + 0.010648 pgai17[c] + 0.010648 clpnai17[c] + 0.010648 pgi17[c] + 0.010648 clpni17[c] + 0.0030965 cobalt2[c] + 0.0030965 q8[c] + 0.0030965 cu2[c] + 0.0030965 mg2[c] + 0.0030965 mn2[c] + 0.0030965 zn2[c] + 0.025011 udcpdp[c] + 0.025011 PGP[c] + 0.010648 pe180[c] + 0.010648 peai17[c] + 0.010648 pei17[c] + 0.0030965 sheme[c] + dnarep[c] + proteinsynth[c] + rnatrans[c] + 0.025011 colipa[c] -> 40.0 h[c] + 40.0 adp[c] + 39.9969 pi[c] + 0.4846 ppi[c] + 0.0030965 apoACP[c] + 0.0030965 cbi[c] + biomass[c] + 0.0030965 dmbzid[c] + 0.025011 PGPm1[c] ,,,2016-11-30T10:25:23Z,,,,,,0,10126,,http://vmh.uni.lu/_api/reactions/10126/?format=pcsv
biomass180,,,,biomass0,,0.0079397 10fthf[c] + 41.257 h[c] + 0.0079397 nadp[c] + 41.2914 atp[c] + 0.0079397 nad[c] + 0.0079397 coa[c] + 0.0079397 amet[c] + 0.26101 glu_L[c] + 0.14833 asp_L[c] + 0.0079397 5mthf[c] + 0.0079397 fad[c] + 0.0079397 ACP[c] + 0.0079397 ribflv[c] + 0.042403 gtp[c] + 0.013727 datp[c] + 0.0079397 ptrc[c] + 0.26756 ala_L[c] + 0.40933 gly[c] + 0.0079397 thf[c] + 0.14833 asn_L[c] + 0.056954 cys_L[c] + 0.26101 gln_L[c] + 0.21675 ser_L[c] + 0.18684 thr_L[c] + 0.3237 lys_L[c] + 0.1934 arg_L[c] + 0.0079397 so4[c] + 0.0079397 k[c] + 0.1135 met_L[c] + 0.0079397 ca2[c] + 0.0079397 adocbl[c] + 0.026124 ctp[c] + 0.0079397 cl[c] + 0.028225 utp[c] + 0.0079397 gthrd[c] + 0.013147 dgtp[c] + 0.013147 dctp[c] + 0.013727 dttp[c] + 0.0079397 fe2[c] + 0.0079397 fe3[c] + 0.081948 his_L[c] + 0.27043 ile_L[c] + 0.34746 leu_L[c] + 0.17619 phe_L[c] + 0.0079397 pheme[c] + 0.16103 pro_L[c] + 0.054496 trp_L[c] + 0.11104 tyr_L[c] + 0.30772 val_L[c] + 0.0079397 pydx5p[c] + 0.0079397 spmd[c] + 0.0079397 thmpp[c] + 0.0079397 2dmmq8[c] + 0.0079397 mqn8[c] + 0.0085871 pg180[c] + 0.0085871 clpn180[c] + 0.0085871 pgai17[c] + 0.0085871 clpnai17[c] + 0.0085871 pgi17[c] + 0.0085871 clpni17[c] + 0.0079397 cobalt2[c] + 0.0079397 q8[c] + 0.0079397 cu2[c] + 0.0079397 mg2[c] + 0.0079397 mn2[c] + 0.0079397 zn2[c] + 0.0018061 udcpdp[c] + 0.0018061 PGP[c] + 0.0085871 pe180[c] + 0.0085871 peai17[c] + 0.0085871 pei17[c] + 0.0079397 sheme[c] + 0.0018061 sttca1[c] + 0.0018061 sttcaacgam[c] + 0.0018061 ai17tca1[c] + 0.0018061 ai17tcaacgam[c] + 0.0018061 i17tca1[c] + 0.0018061 i17tcaacgam[c] + dnarep[c] + proteinsynth[c] + rnatrans[c] + 0.0018061 tcam[c] + 0.0018061 glyc45tca[c] + 0.0018061 glyc45tcaglc[c] + 0.0018061 glyc45tcaala_D[c] + 0.0018061 sttcaglc[c] + 0.0018061 ai17tcaglc[c] + 0.0018061 i17tcaglc[c] + 0.0018061 sttcaala_D[c] + 0.0018061 ai17tcaala_D[c] + 0.0018061 i17tcaala_D[c] -> 45.354 h2o[c] + 41.257 adp[c] + 41.2491 pi[c] + 0.18489 ppi[c] + 0.0079397 apoACP[c] + 0.0079397 cbi[c] + biomass[c] + 0.0079397 dmbzid[c] + 0.0072242 PGPm1[c] ,,,2016-11-30T10:25:23Z,,,,,,0,10127,,http://vmh.uni.lu/_api/reactions/10127/?format=pcsv
biomass245,,,,biomass0,,0.0030965 10fthf[c] + 35.5403 h2o[c] + 0.0030965 nadp[c] + 40.1102 atp[c] + 0.0030965 nad[c] + 0.0030965 coa[c] + 0.0030965 amet[c] + 0.21909 glu_L[c] + 0.20083 asp_L[c] + 0.0030965 5mthf[c] + 0.0030965 fad[c] + 0.0030965 ACP[c] + 0.0030965 ribflv[c] + 0.13541 gtp[c] + 0.019352 datp[c] + 0.0030965 ptrc[c] + 0.42793 ala_L[c] + 0.50987 gly[c] + 0.0030965 thf[c] + 0.20083 asn_L[c] + 0.076146 cys_L[c] + 0.21909 gln_L[c] + 0.17946 ser_L[c] + 0.21107 thr_L[c] + 0.28544 lys_L[c] + 0.2467 arg_L[c] + 0.0030965 so4[c] + 0.0030965 k[c] + 0.1278 met_L[c] + 0.0030965 ca2[c] + 0.0030965 adocbl[c] + 0.084104 ctp[c] + 0.0030965 cl[c] + 0.090832 utp[c] + 0.0030965 gthrd[c] + 0.012692 dgtp[c] + 0.012692 dctp[c] + 0.019352 dttp[c] + 0.0030965 fe2[c] + 0.0030965 fe3[c] + 0.079264 his_L[c] + 0.2418 ile_L[c] + 0.37539 leu_L[c] + 0.15452 phe_L[c] + 0.0030965 pheme[c] + 0.18435 pro_L[c] + 0.047202 trp_L[c] + 0.12068 tyr_L[c] + 0.35223 val_L[c] + 0.0030965 pydx5p[c] + 0.0030965 spmd[c] + 0.0030965 thmpp[c] + 0.0030965 2dmmq8[c] + 0.0030965 mqn8[c] + 0.010648 pg180[c] + 0.010648 clpn180[c] + 0.010648 pgai17[c] + 0.010648 clpnai17[c] + 0.010648 pgi17[c] + 0.010648 clpni17[c] + 0.0030965 cobalt2[c] + 0.0030965 q8[c] + 0.0030965 cu2[c] + 0.0030965 mg2[c] + 0.0030965 mn2[c] + 0.0030965 zn2[c] + 0.025011 udcpdp[c] + 0.025011 PGP[c] + 0.010648 pe180[c] + 0.010648 peai17[c] + 0.010648 pei17[c] + 0.0030965 sheme[c] + dnarep[c] + proteinsynth[c] + rnatrans[c] + 0.025011 colipa[c] -> 40.0 h[c] + 40.0 adp[c] + 39.9969 pi[c] + 0.48461 ppi[c] + 0.0030965 apoACP[c] + 0.0030965 cbi[c] + biomass[c] + 0.0030965 dmbzid[c] + 0.025011 PGPm1[c] ,,,2016-11-30T10:25:23Z,,,,,,0,10128,,http://vmh.uni.lu/_api/reactions/10128/?format=pcsv
