id	name	altname	hierarchy	taxrange	reaId	reaEc	keyRea	reaName	reaNr	ecNr	superpathway	status	spont
|PWY-8195|	group D1 Salmonella O antigen biosynthesis	group D1 <i>Salmonella</i> O antigen biosynthesis	|Biosynthesis|,|Cell-Structure-Biosynthesis|,|Lipopolysaccharide-Biosynthesis|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Glycan-Pathways|,|O-Antigen-Biosynthesis|	|TAX-2|	RXN-21844,RXN-21843,2.7.8.6-RXN,RXN-21851	2.4.1.eh,2.4.1.ei,2.7.8.6,2.4.1.60	RXN-9160	dTDP-Rha:alpha-D-Gal-diphosphoundecaprenol alpha-1,3-rhamnosyltransferase;GDP-mannose:alpha-L-Rha-(1&rarr;3)-alpha-D-Gal-PP-Und alpha-mannosyltransferase;undecaprenyl-phosphate galactose phosphotransferase;tyvelosyltransferase	4	4	False	True	
|PWY-8196|	group E Salmonella O antigen biosynthesis	group E <i>Salmonella</i> O antigen biosynthesis	|Biosynthesis|,|Cell-Structure-Biosynthesis|,|Lipopolysaccharide-Biosynthesis|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Glycan-Pathways|,|O-Antigen-Biosynthesis|	|TAX-2|	RXN-21844,2.7.8.6-RXN,RXN-21852	2.4.1.eh,2.7.8.6,2.4.1.en		dTDP-Rha:alpha-D-Gal-diphosphoundecaprenol alpha-1,3-rhamnosyltransferase;undecaprenyl-phosphate galactose phosphotransferase;GDP-Man:alpha-L-Rha-(1&rarr;3)-alpha-D-Gal-PP-Und beta-mannosyltransferase	3	3	False	True	
|PWY-8197|	group D2 Salmonella O antigen biosynthesis	group D2 <i>Salmonella</i> O antigen biosynthesis	|Biosynthesis|,|Cell-Structure-Biosynthesis|,|Lipopolysaccharide-Biosynthesis|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Glycan-Pathways|,|O-Antigen-Biosynthesis|	|TAX-2|	RXN-21844,2.7.8.6-RXN,RXN-21852,RXN-21853	2.4.1.eh,2.7.8.6,2.4.1.en,2.4.1.60	RXN-21852	dTDP-Rha:alpha-D-Gal-diphosphoundecaprenol alpha-1,3-rhamnosyltransferase;undecaprenyl-phosphate galactose phosphotransferase;GDP-Man:alpha-L-Rha-(1&rarr;3)-alpha-D-Gal-PP-Und beta-mannosyltransferase;tyvelosyl transferase	4	4	False	True	
|PWY-8198|	group A Salmonella O antigen biosynthesis	group A <i>Salmonella</i> O antigen biosynthesis	|Biosynthesis|,|Cell-Structure-Biosynthesis|,|Lipopolysaccharide-Biosynthesis|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Glycan-Pathways|,|O-Antigen-Biosynthesis|	|TAX-2|	RXN-21844,RXN-21843,2.7.8.6-RXN,RXN-21854	2.4.1.eh,2.4.1.ei,2.7.8.6,2.4.1.60	RXN-9159	dTDP-Rha:alpha-D-Gal-diphosphoundecaprenol alpha-1,3-rhamnosyltransferase;GDP-mannose:alpha-L-Rha-(1&rarr;3)-alpha-D-Gal-PP-Und alpha-mannosyltransferase;undecaprenyl-phosphate galactose phosphotransferase;paratosyltransferase	4	4	False	True	
|PWY-8199|	group D3 Salmonella O antigen biosynthesis	group D3 <i>Salmonella</i> O antigen biosynthesis	|Super-Pathways|,|Biosynthesis|,|Cell-Structure-Biosynthesis|,|Lipopolysaccharide-Biosynthesis|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Glycan-Pathways|,|O-Antigen-Biosynthesis|	|TAX-2|	RXN-21844,RXN-21843,2.7.8.6-RXN,RXN-21851,RXN-21844,2.7.8.6-RXN,RXN-21852,RXN-21853	2.4.1.eh,2.4.1.ei,2.7.8.6,2.4.1.60,2.4.1.eh,2.7.8.6,2.4.1.en,2.4.1.60	RXN-9160,RXN-21852	dTDP-Rha:alpha-D-Gal-diphosphoundecaprenol alpha-1,3-rhamnosyltransferase;GDP-mannose:alpha-L-Rha-(1&rarr;3)-alpha-D-Gal-PP-Und alpha-mannosyltransferase;undecaprenol-phosphate galactose phosphotransferase;tyvelosyltransferase;dTDP-Rha:alpha-D-Gal-diphosphoundecaprenol alpha-1,3-rhamnosyltransferase;undecaprenol-phosphate galactose phosphotransferase;RXN-21852;tyvelosyltransferase	8	8	True	True	
|PWY-81|	toluene degradation to benzoyl-CoA (anaerobic)	toluene degradation to benzoyl-CoA (anaerobic),toluene oxidation (anaerobic)	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AROMATIC-COMPOUNDS-DEGRADATION|,|TOLUENE-DEG|	|TAX-1224|	RXN-902,RXN-865,RXN-864,RXN-863,RXN-905,RXN-904	4.2.1,1.3.8.3,2.8.3.15,4.1.99.11,1.1.1,2.3.1.M17	RXN-863	2-carboxymethyl-3-hydroxyphenylpropanoyl-CoA dehydratase;benzylsuccinyl-CoA dehydrogenase;succinyl-CoA:benzylsuccinate CoA-transferase;benzylsuccinate synthase;2-carboxymethyl-3-hydroxyphenylpropanoyl-CoA dehydrogenase;benzoylsuccinyl-CoA thiolase	6	6	False	True	
|PWY-8200|	backdoor pathway of androgen biosynthesis	backdoor pathway of androgen biosynthesis,androgen biosynthesis backdoor pathway	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|SECONDARY-METABOLITE-BIOSYNTHESIS|,|HORMONE-SYN|	|TAX-7742|	RXN66-340,RXN66-350,RXN66-351,RXN66-353,RXN66-354,RXN66-355,RXN-21973,RXN-21979,RXN-21976,RXN-21978,1.1.1.210-RXN	1.14.14.19,1.1.1.145,5.3.3.1,1.1.1.145,5.3.3.1,1.14.14.19,1.3.1.22,1.1.1.213,1.14.14.32,1.1.1.64,1.1.1.210		pregnenolone 17-alpha-hydroxylase;17-hydroxypregnenolone dehydrogenase;17-hydroxyprogesterone isomerase;pregnenolone 3-dehydrogenase;progesterone isomerase;progesterone 17-hydroxylase;5alpha-pregnan-17alpha-3,20-dione-17-ol dehydrogenase;5alpha-pregnan-17alpha-3,20-dione-17-ol reductase;17-hydroxyallopregnanolone deacetylase;androsteone reductase;5-alpha-androstan-3beta,17beta-diol delta-isomerase	11	11	False	True	
|PWY-821|	superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	superpathway of sulfur amino acid biosynthesis (<i>Saccharomyces cerevisiae</i>)	|Super-Pathways|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Amino-Acid-Biosynthesis|	|TAX-4751|	SULFATE-ADENYLYLTRANS-RXN,ADENYLYLSULFKIN-RXN,SULFITE-REDUCT-RXN,1.8.4.8-RXN,SULFATE-ADENYLYLTRANS-RXN,ADENYLYLSULFKIN-RXN,ACETYLHOMOSER-CYS-RXN,HOMOSERINE-O-ACETYLTRANSFERASE-RXN,CYSTATHIONINE-BETA-SYNTHASE-RXN,RXN-15130,O-SUCCHOMOSERLYASE-RXN,CYSTATHIONINE-BETA-LYASE-RXN	2.7.7.4,2.7.1.25,1.8.1.2,1.8.4.8,2.7.7.4,2.7.1.25,2.5.1.49,2.3.1.31,4.2.1.22,4.4.1.1,2.5.1.48,4.4.1.13	ADENYLYLSULFKIN-RXN	sulfate adenylyltransferase;adenylylsulfate kinase;assimilatory sulfite reductase (NADPH);phosphoadenosine phosphosulfate reductase;sulfate adenylyltransferase;adenylylsulfate kinase;O-acetylhomoserine sulfhydrylase;homoserine O-acetyltransferase;cystathionine beta-synthase;cystathionine gamma-lyase;cystathionine gamma-synthase;cystathionine beta-lyase	12	12	True	True	
|PWY-822|	fructan biosynthesis	fructan biosynthesis	|Glycan-Pathways|,|Glycan-Biosynthesis|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Carbohydrates-Biosynthesis|,|Polysaccharides-Biosynthesis|	|TAX-2|,|TAX-3193|	RXN-1781,RXN-1801,RXN-1802,RXN-1804,RXN-1803	2.4.1.99,2.4.1.100,2.4.1,2.4.1.10,2.4.1.10		1-sucrose:sucrose fructosyltransferase;1,2-beta-fructan 1F-fructosyltransferase;fructan:fructan 6G-fructosyltransferase;sucrose:fructan 6-fructosyltransferase;sucrose:sucrose 6-fructosyltransferase	5	5	False	True	
|PWY-82|	UDP-&beta;-L-arabinose biosynthesis II (from &beta;-L-arabinose)	UDP-&beta;-L-arabinose biosynthesis II (from &beta;-L-arabinose),UDP-L-arabinose biosynthesis (salvage pathway),UDP-L-arabinose biosynthesis II (from L-arabinose)	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Carbohydrates-Biosynthesis|,|CARBO-BIOSYNTHESIS|,|SUGAR-NUCLEOTIDES|,|UDP-Sugar-Biosynthesis|	|TAX-3193|	RXN-7401,L-ARABINOKINASE-RXN	2.7.7.37,2.7.1.46		UDP-L-arabinose pyrophosphorylase;arabinose kinase	2	2	False	True	
|PWY-83|	monolignol glucosides biosynthesis	monolignol glucosides biosynthesis	|Metabolic-Clusters|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|SECONDARY-METABOLITE-BIOSYNTHESIS|,|PHENYLPROPANOID-SYN|,|LIGNIN-SYN|	|TAX-58024|	RXN-90,RXN-91,RXN-92,RXN-95	2.4.1.111,2.4.1,2.4.1,2.4.1		UDP-glucose:sinapyl-alcohol 4-beta-D-glucosyltransferase;UDP-glucose:coniferaldehyde 4-beta-D-glucosyltransferase;UDP-glucose:sinapaldehyde 4-beta-D-glucosyltransferase;UDP-glucose:dihydroconiferyl-alcohol 4-beta-D-glucosyltransferase	4	4	False	True	
|PWY-841|	superpathway of purine nucleotides de novo biosynthesis I	superpathway of purine nucleotides <i>de novo</i> biosynthesis I,purine biosynthesis 2	|Super-Pathways|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Nucleotide-Biosynthesis|,|PUR-NUC-SYN|,|Purine-Nucleotide-De-Novo-Biosynthesis|	|TAX-2157|,|TAX-2|,|TAX-2759|	PRPPAMIDOTRANS-RXN,GLYRIBONUCSYN-RXN,GART-RXN,FGAMSYN-RXN,AIRS-RXN,AIRCARBOXY-RXN,SAICARSYN-RXN,AICARSYN-RXN,AICARTRANSFORM-RXN,IMPCYCLOHYDROLASE-RXN,ADPREDUCT-RXN,DADPKIN-RXN,ADENYLOSUCCINATE-SYNTHASE-RXN,AMPSYN-RXN,ADENYL-KIN-RXN,IMP-DEHYDROG-RXN,GMP-SYN-GLUT-RXN,GUANYL-KIN-RXN,GDPKIN-RXN,GDPREDUCT-RXN,DGDPKIN-RXN	2.4.2.14,6.3.4.13,2.1.2.2,6.3.5.3,6.3.3.1,4.1.1.21,6.3.2.6,4.3.2.2,2.1.2.3,3.5.4.10,1.17.4.1,2.7.4.6,6.3.4.4,4.3.2.2,2.7.4.3,1.1.1.205,6.3.5.2,2.7.4.8,2.7.4.6,1.17.4.1,2.7.4.6	AIRCARBOXY-RXN	phosphoribosylpyrophosphate amidotransferase;phosphoribosylglycinamide ligase;phosphoribosylglycinamide formyltransferase 1;phosphoribosylformylglycinamidine synthase;phosphoribosylaminoimidazole synthetase;phosphoribosylaminoimidazole carboxylase;phosphoribosylamidoimidazole-succinocarboxamide synthetase;5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole lyase;aminoimidazole carboxamide ribonucleotide formyltransferase;IMP cyclohydrolase;ADP reductase;dADP kinase;adenylosuccinate synthase;adenylosuccinate lyase;AMP kinase;inosine-5'-monophosphate dehydrogenase;GMP synthase;GMP kinase;GDP kinase;GDP reductase;dGDP kinase	21	21	True	True	
|PWY-842|	starch degradation I	starch degradation I,starch mobilization from cereal endosperm,starch degradation from cereal endosperm	|Starch-Degradation|,|Polymer-Degradation|,|Degradation|,|Carbohydrates-Degradation|,|POLYSACCHARIDES-DEG|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Glycan-Pathways|,|Glycan-Degradation|	|TAX-4479|	RXN-15908,RXN-15909,RXN-15910	3.2.1,3.2.1.2,3.2.1.20		RXN-15908;RXN-15909;alpha-glucosidase	3	3	False	True	
|PWY-84|	resveratrol biosynthesis	resveratrol biosynthesis	|PHENYLPROPANOID-SYN|,|STILBENE-SYN|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|SECONDARY-METABOLITE-BIOSYNTHESIS|,|Toxin-Biosynthesis|,|PHYTOALEXIN-SYN|,|STILBENE-PHYTOALEXINS|	|TAX-78536|	RXN-87,RXN-7575,RXN-7577,RXN-7578	2.3.1.95,2.3.1.M47,2.3.1,		trihydroxystilbene synthase;bis-noryangonin synthase;p-coumaroyltriacetic acid synthase;RXN-7578	4	3	False	True	RXN-7578
|PWY-861|	dhurrin biosynthesis	dhurrin biosynthesis	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|SECONDARY-METABOLITE-BIOSYNTHESIS|,|N-CONTAINING-SECONDARY-CMPD-SYN|,|N-CONTAINING-GLUCOSIDE-SYN|,|CYANOGENIC-GLUCOSIDE-SYN|	|TAX-3398|	TYROSINE-N-MONOOXYGENASE-RXN,RXN-743,RXN-7748,RXN-7749,RXN-12240,1.14.13.42-RXN,RXN-18144	1.14.14.36,2.4.1.85,1.14.14.36,1.14.14.36,,1.14.14.37,		tyrosine N-monooxygenase;UDP-glucose:p-hydroxymandelonitrile-O-glucosyltransferase;tyrosine N-monooxygenase;N,N-dihydroxy-L-tyrosine carboxy-lyase;4-hydroxyphenylacetaldehyde oxime monooxygenase;hydroxyphenylacetonitrile 2-monooxygenase;4-hydroxyphenylacetaldehyde oxime monooxygenase	7	5	False	True	
|PWY-862|	fructan degradation	fructan degradation,fructan mobilization	|Polymer-Degradation|,|Degradation|,|Carbohydrates-Degradation|,|POLYSACCHARIDES-DEG|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Glycan-Pathways|	|TAX-3193|	RXN-1841,RXN-1863,RXN-12220	3.2.1.80,3.2.1,3.2.1		fructan 1-exohydrolase;fructan 6-exohydrolase;levan hydrolase	3	3	False	True	
|PWY-881|	trehalose biosynthesis II	trehalose biosynthesis II,trehalose biosynthesis 2	|Metabolic-Regulators|,|Organic-solutes-Biosynthesis|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Carbohydrates-Biosynthesis|,|CARBO-BIOSYNTHESIS|,|Trehalose-biosynthesis|	|TAX-4751|,|TAX-201174|	RXN-761,TREHALOSEPHOSPHA-RXN	2.4.1.347,3.1.3.12	RXN-761	ADP-glucose:D-glucose-6-phosphate 1-alpha-D-glucosyltransferase;trehalose-6-phosphate phosphatase	2	2	False	True	
|PWY-882|	L-ascorbate biosynthesis I (plants, L-galactose pathway)	L-ascorbate biosynthesis I (plants, L-galactose pathway),vitamin C biosynthesis,ascorbic acid biosynthesis,L-ascorbic acid biosynthesis I,Smirnoff-Wheeler pathway	|Vitamin-Biosynthesis|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Cofactor-Biosynthesis|,|Enzyme-Cofactor-Biosynthesis|,|Ascorbate-Biosynthesis|	|TAX-33090|	GALACTONOLACTONE-DEHYDROGENASE-RXN,RXN-1884,RXNQT-4142,RXNQT-4141,RXN-7772	1.3.2.3,1.1.1.316,3.1.3.93,2.7.7.69,5.1.3.18		L-galactono-1,4-lactone dehydrogenase;L-galactose dehydrogenase;L-galactose-1-phosphate phosphatase;GDP-L-galactose phosphorylase;GDP-D-mannose:GDP-L-galactose epimerase	5	5	False	True	
|PWY8J2-1|	bacillithiol biosynthesis	bacillithiol biosynthesis	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Cofactor-Biosynthesis|,|Carriers-Biosynthesis|,|Electron-Carrier-Biosynthesis|,|Reductants|	|TAX-2|	RXN8J2-3,RXN8J2-2,RXN8J2-1	6.3.1.M5,3.5.1.M15,2.4.1.M61		bacillithiol synthase;(S)-malyl N-acetyl-alpha-D-glucosaminide deacetylase;L-malate glycosyltransferase	3	3	False	True	
|PWY8J2-20|	pulcherrimin biosynthesis	pulcherrimin biosynthesis	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|SECONDARY-METABOLITE-BIOSYNTHESIS|	|TAX-4751|,|TAX-2|	RXN8J2-80,RXN-14312,RXN-14311	2.3.2.22,1.14.15.13,		cyclodipeptide synthase;pulcherriminic acid synthase;RXN-14311	3	2	False	True	RXN-14311
|PWY8J2-22|	kanosamine biosynthesis II	kanosamine biosynthesis II	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|SECONDARY-METABOLITE-BIOSYNTHESIS|,|SUGAR-DERIVS|,|Kanosamine-Biosynthesis|	|TAX-2|	RXN8J2-138,RXN8J2-137,RXN8J2-136	3.1.3.92,2.6.1.104,1.1.1.361	RXN8J2-136	kanosamine-6-phosphate phosphatase;3-oxo-glucose-6-phosphate:glutamate aminotransferase;glucose-6-phosphate 3-dehydrogenase	3	3	False	True	
|PWY-922|	mevalonate pathway I (eukaryotes and bacteria)	mevalonate pathway I (eukaryotes and bacteria),isoprenoid pathway,MVA pathway,isopentenyl diphosphate biosynthesis,dimethylallyl diphosphate biosynthesis	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|SECONDARY-METABOLITE-BIOSYNTHESIS|,|Terpenoid-Biosynthesis|,|ISOPRENOIDS|,|Isopentenyl-Diphosphate-Biosynthesis|,|Mevalonate-Pathways|	|TAX-2281|,|TAX-2157|,|TAX-33208|,|TAX-4751|,|TAX-2|,|TAX-33090|	ACETYL-COA-ACETYLTRANSFER-RXN,HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN,1.1.1.34-RXN,MEVALONATE-KINASE-RXN,PHOSPHOMEVALONATE-KINASE-RXN,DIPHOSPHOMEVALONTE-DECARBOXYLASE-RXN,IPPISOM-RXN	2.3.1.16/2.3.1.9,2.3.3.10,1.1.1.34,2.7.1.36,2.7.4.2,4.1.1.33,5.3.3.2	DIPHOSPHOMEVALONTE-DECARBOXYLASE-RXN,1.1.1.34-RXN	acetyl-CoA acetyltransferase;hydroxymethylglutaryl-CoA synthase;3-hydroxy-3-methylglutaryl-coenzyme A reductase;mevalonate kinase;phosphomevalonate kinase;diphosphomevalonate decarboxylase;isopentenyl diphosphate isomerase	7	7	False	True	
|PWY-981|	salicylate biosynthesis II	salicylate biosynthesis II,salicylic acid biosynthesis	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|AROMATIC-COMPOUNDS-BIOSYN|,|Salicylate-Biosynthesis|	|TAX-33090|,|TAX-2|	RXN-2008,RXN-2009	1.14.14,3.1.2		benzoiyl-CoA 2-hydroxylase;RXN-2009	2	2	False	True	
|PWYDQC-4|	indole-3-acetate biosynthesis I	indole-3-acetate biosynthesis I,auxin biosynthesis,IPA auxin biosynthesis,IAA biosynthesis I,indole-3-acetic acid biosynthesis I	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|SECONDARY-METABOLITE-BIOSYNTHESIS|,|HORMONE-SYN|,|Plant-Hormone-Biosynthesis|,|Auxin-Biosynthesis|	|TAX-33090|	RXN-10139,RXNDQC-2	2.6.1.99,1.14.13.168		L-tryptophan:pyruvate aminotransferase;indole-3-pyruvate monooxygenase	2	2	False	True	
