MS ID	Old MS ID	External ID	Source
rxn03505|rxn03506|rxn03507|rxn03508|rxn23464	rxn03505|rxn03506|rxn03507|rxn03508	3.5.3.21	Enzyme Class
rxn03658	rxn03658	3.5.3.22	Enzyme Class
rxn02927|rxn33723|rxn33730	rxn02927	3.5.3.23	Enzyme Class
rxn01142	rxn01142	3.5.3.3	Enzyme Class
rxn01746	rxn01746	3.5.3.4	Enzyme Class
rxn02282|rxn07059|rxn15589|rxn32108|rxn32110|rxn32111	rxn02282|rxn07059	3.5.3.5	Enzyme Class
rxn00395|rxn07059|rxn15589|rxn33434|rxn33439|rxn33441|rxn33448	rxn00395|rxn07059	3.5.3.6	Enzyme Class
rxn01462	rxn01462	3.5.3.7	Enzyme Class
rxn01639	rxn01639	3.5.3.8	Enzyme Class
rxn01747|rxn07059|rxn08114|rxn15589|rxn33359	rxn01747|rxn03842|rxn07059|rxn08114	3.5.3.9	Enzyme Class
rxn04779|rxn04780|rxn04781|rxn16216|rxn20184|rxn25976	rxn04779|rxn04780|rxn04781	3.5.4.-	Enzyme Class
rxn00717|rxn01025|rxn02090|rxn07058|rxn29997	rxn00717|rxn01025|rxn07058	3.5.4.1	Enzyme Class
rxn00832|rxn27945	rxn00832	3.5.4.10	Enzyme Class
rxn02024|rxn07058	rxn02024|rxn07058	3.5.4.11	Enzyme Class
rxn01217|rxn07058|rxn10054|rxn31917	rxn01217|rxn07058|rxn10054	3.5.4.12	Enzyme Class
rxn00407|rxn01672|rxn07058|rxn30006|rxn32477|rxn32478|rxn32481|rxn32567	rxn00407|rxn01672|rxn07058	3.5.4.13	Enzyme Class
rxn01800|rxn07058|rxn30007	rxn01800|rxn07058	3.5.4.14	Enzyme Class
rxn01547|rxn07058	rxn01547|rxn07058	3.5.4.15	Enzyme Class
rxn00299|rxn00302|rxn03174|rxn03419|rxn03421|rxn33969	rxn00299|rxn00302|rxn03174|rxn03419|rxn03421	3.5.4.16	Enzyme Class
rxn00130|rxn07058	rxn00130|rxn07058	3.5.4.17	Enzyme Class
rxn00064|rxn07058	rxn00064|rxn07058	3.5.4.18	Enzyme Class
rxn02835|rxn19893	rxn02835	3.5.4.19	Enzyme Class
rxn00926|rxn07058|rxn29986	rxn00926|rxn07058	3.5.4.2	Enzyme Class
rxn03176|rxn07058	rxn03176|rxn07058	3.5.4.20	Enzyme Class
rxn02090|rxn07058	rxn02090|rxn07058	3.5.4.21	Enzyme Class
rxn01635	rxn01635	3.5.4.22	Enzyme Class
rxn02694|rxn07058|rxn19239	rxn02694|rxn07058	3.5.4.23	Enzyme Class
rxn02131|rxn07058	rxn02131|rxn07058	3.5.4.24	Enzyme Class
rxn00300|rxn32287	rxn00300	3.5.4.25	Enzyme Class
rxn02475|rxn30012|rxn32932	rxn02475	3.5.4.26	Enzyme Class
rxn02480|rxn37980	rxn02480	3.5.4.27	Enzyme Class
rxn00142	rxn00142	3.5.4.28	Enzyme Class
rxn05058	rxn05058	3.5.4.29	Enzyme Class
rxn01225|rxn07058|rxn30031|rxn33243|rxn33245|rxn33250|rxn33251|rxn33256	rxn01225|rxn07058	3.5.4.3	Enzyme Class
rxn05059	rxn05059	3.5.4.30	Enzyme Class
rxn16503		3.5.4.31	Enzyme Class
rxn16715		3.5.4.32	Enzyme Class
rxn01137|rxn01858|rxn07058|rxn29985|rxn31888|rxn31938|rxn31940|rxn31942	rxn01137|rxn01858|rxn07058	3.5.4.4	Enzyme Class
rxn01368|rxn01800|rxn07058|rxn11749|rxn30003|rxn33463	rxn01368|rxn01800|rxn07058|rxn11749	3.5.4.5	Enzyme Class
rxn00130|rxn07058|rxn32247|rxn32251	rxn00130|rxn07058	3.5.4.6	Enzyme Class
rxn00093|rxn07058	rxn00093|rxn07058	3.5.4.7	Enzyme Class
rxn03234|rxn07058	rxn03234|rxn07058	3.5.4.8	Enzyme Class
rxn01211|rxn24147|rxn34053	rxn00690|rxn01211	3.5.4.9	Enzyme Class
rxn00388|rxn01377|rxn02219|rxn02525|rxn03870|rxn07645|rxn09519|rxn15273|rxn15274|rxn15410|rxn18180|rxn31354|rxn37981|rxn38356	rxn00388|rxn01377|rxn02219|rxn02525|rxn03870|rxn07645|rxn09519	3.5.5.1	Enzyme Class
rxn00388|rxn02567	rxn00388|rxn02567	3.5.5.2	Enzyme Class
rxn00343	rxn00343	3.5.5.4	Enzyme Class
rxn30587		3.5.5.4-	Enzyme Class
rxn00388|rxn02891	rxn00388|rxn02891	3.5.5.5	Enzyme Class
rxn03021	rxn03021	3.5.5.6	Enzyme Class
rxn00388|rxn03659|rxn18181|rxn32150	rxn00388|rxn03659	3.5.5.7	Enzyme Class
rxn04031	rxn04031	3.5.5.8	Enzyme Class
rxn03012|rxn03858|rxn03859|rxn04778|rxn23409	rxn03858|rxn03859|rxn04778	3.5.99.-	Enzyme Class
rxn01271	rxn01271	3.5.99.1	Enzyme Class
rxn01537|rxn16839|rxn32104	rxn01537	3.5.99.2	Enzyme Class
rxn03845|rxn04775|rxn07177	rxn03845|rxn04775|rxn07177	3.5.99.3	Enzyme Class
rxn03846|rxn04776	rxn03846|rxn04776	3.5.99.4	Enzyme Class
rxn02743|rxn18182	rxn02743	3.5.99.5	Enzyme Class
rxn00552|rxn15061|rxn30021	rxn00552	3.5.99.6	Enzyme Class
rxn00738|rxn33042	rxn00738	3.5.99.7	Enzyme Class
rxn16504		3.5.99.8	Enzyme Class
rxn00367|rxn00513|rxn00514|rxn00639|rxn00775|rxn01351|rxn01962|rxn02518|rxn03168|rxn03173|rxn07078|rxn09012|rxn09013|rxn09014|rxn14038|rxn21321|rxn21780|rxn22130|rxn22817|rxn26018|rxn26354|rxn26469|rxn33970	rxn00062|rxn03130|rxn03168|rxn03173|rxn07078	3.6.1.-	Enzyme Class
rxn00001|rxn00106|rxn27946|rxn27947|rxn27948|rxn32487|rxn38157|rxn38158	rxn00001|rxn00106	3.6.1.1	Enzyme Class
rxn05757|rxn15000|rxn19650	rxn05757	3.6.1.10	Enzyme Class
rxn02449|rxn06303|rxn15388	rxn02449|rxn06303	3.6.1.11	Enzyme Class
rxn01221|rxn01222	rxn01221|rxn01222	3.6.1.12	Enzyme Class
rxn00775|rxn14038|rxn28560	rxn00775|rxn14038	3.6.1.13	Enzyme Class
rxn00098|rxn00516|rxn21269	rxn00098|rxn00516	3.6.1.14	Enzyme Class
rxn00062|rxn00120|rxn00241|rxn00408|rxn00436|rxn00513|rxn01666|rxn01677|rxn09011|rxn09012|rxn09516|rxn10583|rxn10584|rxn18911|rxn20465|rxn22518|rxn31790|rxn38184|rxn38185|rxn38186|rxn38187|rxn38188|rxn38189|rxn38190|rxn38191|rxn38192|rxn38193|rxn38194|rxn38195|rxn38196|rxn38197|rxn38198|rxn38199|rxn38200|rxn38201|rxn38202|rxn38203|rxn38204|rxn38205|rxn38206|rxn38207|rxn38208|rxn38209|rxn38210|rxn38211|rxn38212|rxn38213|rxn38214|rxn38215|rxn38216|rxn38217|rxn38218|rxn38219|rxn38220|rxn38221|rxn38222|rxn38223|rxn38224|rxn38225|rxn38226|rxn38227|rxn38228|rxn38229|rxn38230|rxn38231|rxn38232|rxn38233|rxn38234|rxn38235|rxn38236|rxn38237|rxn38238|rxn38239|rxn38240|rxn38241|rxn38902|rxn38903	rxn00062|rxn00241|rxn00408|rxn00436|rxn00513|rxn01666|rxn09011|rxn09012|rxn09516	3.6.1.15	Enzyme Class
rxn00620	rxn00620	3.6.1.16	Enzyme Class
rxn00133|rxn00714|rxn00918|rxn02020|rxn32321|rxn32324	rxn00133|rxn00714|rxn00918|rxn02020	3.6.1.17	Enzyme Class
rxn30588		3.6.1.17-	Enzyme Class
rxn00121|rxn33436	rxn00121	3.6.1.18	Enzyme Class
rxn00301|rxn00463|rxn00514|rxn01351|rxn01519|rxn01962|rxn02518|rxn06015|rxn11771|rxn18183|rxn32974|rxn38853|rxn38854|rxn38855|rxn38856|rxn38857	rxn00301|rxn00463|rxn00514|rxn01351|rxn01519|rxn01962|rxn02518|rxn06015|rxn11771	3.6.1.19	Enzyme Class
rxn01813	rxn01813	3.6.1.2	Enzyme Class
rxn00232|rxn01036|rxn01238|rxn05855|rxn18966	rxn00232|rxn01036|rxn01238|rxn05855	3.6.1.20	Enzyme Class
rxn00639|rxn00697|rxn00919|rxn01375|rxn01936|rxn06414|rxn14038|rxn19078	rxn00639|rxn00697|rxn00919|rxn01375|rxn01936|rxn06414|rxn14038	3.6.1.21	Enzyme Class
rxn00076|rxn02154|rxn20269|rxn33290|rxn38181	rxn00076|rxn02154	3.6.1.22	Enzyme Class
rxn01519|rxn27844|rxn32248|rxn32257|rxn34041	rxn01519	3.6.1.23	Enzyme Class
rxn18185		3.6.1.24	Enzyme Class
rxn00106	rxn00106	3.6.1.25	Enzyme Class
rxn06041|rxn08199|rxn08200|rxn08201|rxn08202|rxn08203|rxn08204|rxn08205|rxn10964|rxn19268|rxn19269	rxn06041|rxn08199|rxn08200|rxn08201|rxn08202|rxn08203|rxn08204|rxn08205|rxn10964	3.6.1.26	Enzyme Class
rxn03901|rxn27419|rxn27420	rxn03901	3.6.1.27	Enzyme Class
rxn00439|rxn32612|rxn32616	rxn00439	3.6.1.28	Enzyme Class
rxn00135|rxn00136	rxn00135|rxn00136	3.6.1.29	Enzyme Class
rxn00062|rxn27587|rxn27616|rxn38021|rxn38022|rxn38023	rxn00062	3.6.1.3	Enzyme Class
rxn27975	rxn06668	3.6.1.30	Enzyme Class
rxn02834|rxn19898|rxn33997	rxn02834	3.6.1.31	Enzyme Class
rxn00120|rxn01514|rxn01677	rxn00120|rxn01514|rxn01677	3.6.1.39	Enzyme Class
rxn02449|rxn33412	rxn02449	3.6.1.40	Enzyme Class
rxn00095	rxn00095	3.6.1.41	Enzyme Class
rxn00236	rxn00236	3.6.1.42	Enzyme Class
rxn05913|rxn19640|rxn38090	rxn05913	3.6.1.43	Enzyme Class
rxn06632|rxn18186	rxn06632	3.6.1.44	Enzyme Class
rxn00212|rxn06548|rxn09340|rxn09341|rxn09348|rxn09355|rxn27416|rxn27417|rxn29978|rxn38996|rxn38997	rxn00212|rxn06548|rxn09340|rxn09341|rxn09348|rxn09355	3.6.1.45	Enzyme Class
rxn00061|rxn00062|rxn00092|rxn00116|rxn00120|rxn00236|rxn00241|rxn00366|rxn00408|rxn00513|rxn00706|rxn01511|rxn01514|rxn13414|rxn22519|rxn27710|rxn33337|rxn33662|rxn33663|rxn33892	rxn00061|rxn00062|rxn00092|rxn00116|rxn00120|rxn00236|rxn00241|rxn00366|rxn00408|rxn00513|rxn00706|rxn01511|rxn01514	3.6.1.5	Enzyme Class
rxn04030|rxn06967|rxn18187|rxn21266|rxn21268|rxn21275|rxn21276|rxn21277|rxn21278	rxn04030|rxn06967	3.6.1.52	Enzyme Class
rxn14038|rxn16380		3.6.1.53	Enzyme Class
rxn03130|rxn20046		3.6.1.54	Enzyme Class
rxn16673|rxn21779		3.6.1.55	Enzyme Class
rxn16674|rxn18184		3.6.1.56	Enzyme Class
rxn16675|rxn20798		3.6.1.57	Enzyme Class
rxn16716		3.6.1.58	Enzyme Class
rxn06668|rxn16717|rxn23194		3.6.1.59	Enzyme Class
rxn00116|rxn00236|rxn00366|rxn00706|rxn01221|rxn01511|rxn05813|rxn09517|rxn20462|rxn36934|rxn36935	rxn00116|rxn00236|rxn00706|rxn05813|rxn09517	3.6.1.6	Enzyme Class
rxn16719|rxn16720		3.6.1.60	Enzyme Class
rxn00133|rxn08137|rxn16718		3.6.1.61	Enzyme Class
rxn23193		3.6.1.62	Enzyme Class
rxn00227|rxn01034|rxn01103|rxn05854|rxn19069|rxn32635	rxn00227|rxn01034|rxn01103|rxn05854	3.6.1.7	Enzyme Class
rxn00062|rxn00063|rxn00212|rxn00301|rxn00367|rxn00463|rxn00514|rxn32143|rxn32148|rxn33568|rxn33891	rxn00062|rxn00063|rxn00212|rxn00301|rxn00367|rxn00463|rxn00514	3.6.1.8	Enzyme Class
rxn00076|rxn00121|rxn00212|rxn00359|rxn02154|rxn02176|rxn05763|rxn20467|rxn26081|rxn32779	rxn00076|rxn00121|rxn00212|rxn00359|rxn02154|rxn02176|rxn05763	3.6.1.9	Enzyme Class
rxn00381|rxn19073|rxn32985	rxn00381	3.6.2.1	Enzyme Class
rxn00359	rxn00359	3.6.2.2	Enzyme Class
rxn37862		3.6.3	Enzyme Class
rxn05513|rxn08742|rxn18782|rxn26558|rxn26663|rxn26665|rxn26666|rxn26667|rxn27349|rxn27351|rxn27352|rxn27353|rxn29072|rxn29073|rxn29074		3.6.3.-	Enzyme Class
rxn00062|rxn18188|rxn18189|rxn18190|rxn18191|rxn18192|rxn18193|rxn18194|rxn18195|rxn18196|rxn18197|rxn18198|rxn18199|rxn18200|rxn18201|rxn18202|rxn18203|rxn18204|rxn18205|rxn18206|rxn18207|rxn18208|rxn18209|rxn18210|rxn18211|rxn18212|rxn18213|rxn18214|rxn18215|rxn18216|rxn18217|rxn18218|rxn18219|rxn18220|rxn18221|rxn18222|rxn18223|rxn18224|rxn18225|rxn18226|rxn18227|rxn18228|rxn18229|rxn18230|rxn18231|rxn18232|rxn18233|rxn18234|rxn18235|rxn18236|rxn18237|rxn18238|rxn18239|rxn18240|rxn18241|rxn18242|rxn18243|rxn18244|rxn18245|rxn18246|rxn18247|rxn18248|rxn18249|rxn18250|rxn18251|rxn18252|rxn18253|rxn18254|rxn18255|rxn18256|rxn18257|rxn18258|rxn18259|rxn18260|rxn18261|rxn18262|rxn18263|rxn18264|rxn18265|rxn18266|rxn18267|rxn18268|rxn18269|rxn18270|rxn18271|rxn18272|rxn18273|rxn18274|rxn18275|rxn18276|rxn18277|rxn18278|rxn18279|rxn18280|rxn18281|rxn18282|rxn18283|rxn18284|rxn18285|rxn18286|rxn18287|rxn18288|rxn18289|rxn18290|rxn18291|rxn18292|rxn18293|rxn18294|rxn18295|rxn18296|rxn18297|rxn18298|rxn18299|rxn18300|rxn18301|rxn18302|rxn18303|rxn18304|rxn18305|rxn18306|rxn18307|rxn18308|rxn18309|rxn18310|rxn18311|rxn18312|rxn18313|rxn18314|rxn18315|rxn18316|rxn18317|rxn18318|rxn18319|rxn18320|rxn18321|rxn18322|rxn18323|rxn18324|rxn18325|rxn18326|rxn18327|rxn18328|rxn18329|rxn18330|rxn18331|rxn18332|rxn18333|rxn18334|rxn18335|rxn18336|rxn18337|rxn18338|rxn18339|rxn18340|rxn18341|rxn18342|rxn18343|rxn18344|rxn18345|rxn18346|rxn18347|rxn18348|rxn18349|rxn18350|rxn18351|rxn18352|rxn18353|rxn18354|rxn27583|rxn27584|rxn37982|rxn37983|rxn37984|rxn37985|rxn37986|rxn37987|rxn37988|rxn37989|rxn37990|rxn37991	rxn00062	3.6.3.1	Enzyme Class
rxn00062|rxn10168	rxn00062	3.6.3.10	Enzyme Class
rxn00062|rxn18355	rxn00062	3.6.3.11	Enzyme Class
rxn00062|rxn08762	rxn00062	3.6.3.12	Enzyme Class
rxn00062|rxn08173|rxn10042|rxn13766|rxn27727|rxn38049|rxn38050|rxn38051	rxn00062|rxn08173|rxn09528|rxn09529|rxn10042|rxn13766	3.6.3.14	Enzyme Class
rxn00062	rxn00062	3.6.3.15	Enzyme Class
rxn00062|rxn18356|rxn27589|rxn37992	rxn00062	3.6.3.16	Enzyme Class
rxn00062|rxn05160|rxn05185|rxn05549|rxn18357|rxn18358|rxn18359|rxn18360|rxn18361|rxn18362|rxn18363|rxn18364|rxn18365|rxn18366|rxn18367|rxn18368|rxn18369|rxn18370|rxn18371|rxn18372|rxn18373|rxn18374|rxn18375|rxn18376|rxn18377|rxn18378|rxn18379|rxn18380|rxn18381|rxn18382|rxn18383|rxn18384|rxn18385|rxn18386|rxn18387|rxn18388|rxn18389|rxn18390|rxn18391|rxn18392|rxn18393|rxn18394|rxn18395|rxn18396|rxn18397|rxn18398|rxn18399|rxn18400|rxn18401|rxn18402|rxn18403|rxn18404|rxn18405|rxn18406|rxn18407|rxn18408|rxn18409|rxn18410|rxn18411|rxn18412|rxn18413|rxn18414|rxn18415|rxn18416|rxn18417|rxn18418|rxn18419|rxn18420|rxn18421|rxn18422|rxn18423|rxn18424|rxn18425|rxn18426|rxn18427|rxn18428|rxn18429|rxn18430|rxn18431|rxn18432|rxn18433|rxn18434|rxn18435|rxn18436|rxn18437|rxn18438|rxn18439|rxn18440|rxn18441|rxn18442|rxn18443|rxn18444|rxn18445|rxn18446|rxn18447|rxn18448|rxn18449|rxn18450|rxn18451|rxn18452|rxn18453|rxn18454|rxn18455|rxn18456|rxn18457|rxn18458|rxn18459|rxn18460|rxn18461|rxn18462|rxn18463|rxn18464|rxn18465|rxn18466|rxn18467|rxn18468|rxn18469|rxn18470|rxn18471|rxn18472|rxn18473|rxn18474|rxn18475|rxn18476|rxn18477|rxn18478|rxn18479|rxn27629|rxn27630|rxn27634|rxn27635	rxn00062	3.6.3.17	Enzyme Class
rxn00062|rxn05598|rxn05608|rxn10173|rxn10833|rxn10839|rxn18480|rxn18481|rxn18482|rxn18483|rxn18484|rxn18485|rxn18486|rxn18487|rxn18488|rxn18489|rxn18490|rxn18491|rxn18492|rxn18493|rxn18494|rxn18495|rxn18496|rxn18497|rxn18498|rxn18499|rxn18500|rxn18501|rxn18502|rxn18503|rxn18504|rxn18505|rxn18506|rxn18507|rxn18508|rxn18509|rxn18510|rxn18511|rxn18512|rxn18513|rxn18514|rxn18515|rxn18516|rxn18517|rxn18518|rxn18519|rxn18520|rxn18521|rxn18522|rxn18523|rxn18524|rxn18525|rxn18526|rxn18527|rxn18528|rxn18529|rxn18530|rxn18531|rxn18532|rxn18533|rxn18534|rxn18535|rxn18536|rxn18537|rxn18538|rxn18539|rxn18540|rxn18541|rxn18542|rxn18543|rxn18544|rxn18545|rxn18546|rxn18547|rxn18548|rxn18549|rxn18550|rxn18551|rxn18552|rxn18553|rxn18554|rxn18555|rxn18556|rxn18557|rxn18558|rxn18559|rxn18560|rxn18561|rxn18562|rxn18563|rxn18564|rxn18565|rxn18566|rxn18567|rxn18568|rxn18569|rxn18570|rxn18571|rxn18572|rxn18573|rxn18574|rxn18575|rxn23334	rxn00062	3.6.3.18	Enzyme Class
rxn00062|rxn18573|rxn27628	rxn00062	3.6.3.19	Enzyme Class
rxn00062|rxn08924|rxn10571	rxn00062	3.6.3.2	Enzyme Class
rxn00062|rxn05158|rxn08641	rxn00062	3.6.3.20	Enzyme Class
rxn00062|rxn05146|rxn05151|rxn05152|rxn05154|rxn05155|rxn05164|rxn05169|rxn05237|rxn08151|rxn08165|rxn08624|rxn08627|rxn08718|rxn08853|rxn10144|rxn10862|rxn10883|rxn18576|rxn18577|rxn18578|rxn18579|rxn27636	rxn00062	3.6.3.21	Enzyme Class
rxn00062|rxn05161|rxn05165|rxn05168|rxn05179|rxn05219|rxn10170|rxn18580|rxn18581|rxn18582|rxn18583|rxn18584|rxn18585	rxn00062	3.6.3.22	Enzyme Class
rxn00062|rxn05533|rxn05535|rxn05537|rxn05539|rxn05540|rxn05542|rxn05543|rxn05544|rxn05547|rxn18586|rxn18587|rxn18588|rxn18589|rxn18590|rxn18591|rxn18592|rxn18593|rxn18594|rxn18595|rxn18596|rxn18597|rxn18598|rxn18599|rxn18600|rxn18601|rxn18602|rxn18603|rxn18604|rxn18605|rxn18606|rxn18607|rxn18608|rxn18609|rxn18610|rxn18611|rxn18612|rxn18613|rxn18614|rxn18615|rxn18616|rxn18617|rxn18618|rxn18619|rxn18620|rxn18621|rxn18622|rxn18623|rxn18624|rxn18625|rxn18626|rxn18627|rxn18628|rxn18629|rxn18630|rxn18631|rxn18632|rxn18633|rxn18634|rxn18635|rxn18636|rxn18637|rxn18638|rxn18639|rxn18640|rxn18641|rxn18642|rxn18643|rxn18644|rxn18645|rxn18646|rxn18647|rxn18648|rxn18649|rxn18650|rxn18651|rxn18652|rxn18653|rxn18654|rxn18655|rxn18656|rxn18657|rxn18658|rxn18659|rxn18660|rxn18661|rxn18662	rxn00062	3.6.3.23	Enzyme Class
rxn00062|rxn18663|rxn27631	rxn00062	3.6.3.24	Enzyme Class
rxn00062|rxn05153|rxn09276|rxn09329|rxn29239	rxn00062	3.6.3.25	Enzyme Class
rxn00062|rxn05171	rxn00062	3.6.3.26	Enzyme Class
rxn00062|rxn05145|rxn09122	rxn00062	3.6.3.27	Enzyme Class
rxn00062|rxn13892|rxn27633	rxn00062	3.6.3.28	Enzyme Class
rxn00062|rxn05619|rxn08955	rxn00062	3.6.3.29	Enzyme Class
rxn00062|rxn05516	rxn00062	3.6.3.3	Enzyme Class
rxn00062|rxn05195	rxn00062	3.6.3.30	Enzyme Class
rxn00062|rxn09213|rxn09263|rxn18664|rxn18665|rxn18666|rxn18667|rxn18668	rxn00062	3.6.3.31	Enzyme Class
rxn00062|rxn18669|rxn28407	rxn00062	3.6.3.32	Enzyme Class
rxn00062|rxn05515|rxn08192|rxn10147|rxn18670|rxn18671|rxn18672|rxn18674|rxn18675|rxn18676	rxn00062	3.6.3.33	Enzyme Class
rxn00062|rxn18677|rxn27626|rxn27627|rxn27655	rxn00062	3.6.3.34	Enzyme Class
rxn00062|rxn05149	rxn00062	3.6.3.35	Enzyme Class
rxn00062|rxn05172|rxn09285	rxn00062	3.6.3.36	Enzyme Class
rxn00062|rxn18678	rxn00062	3.6.3.37	Enzyme Class
rxn00062|rxn18679	rxn00062	3.6.3.38	Enzyme Class
rxn00062|rxn08787|rxn18680|rxn18681|rxn18682|rxn18683|rxn18684|rxn18685|rxn18686|rxn18687	rxn00062	3.6.3.39	Enzyme Class
rxn00062|rxn05528|rxn27349	rxn00062	3.6.3.4	Enzyme Class
rxn00062|rxn10194|rxn10195|rxn10196|rxn18688|rxn18689	rxn00062|rxn10194|rxn10195|rxn10196	3.6.3.40	Enzyme Class
rxn00062|rxn09115|rxn27591	rxn00062	3.6.3.41	Enzyme Class
rxn00062|rxn18690|rxn18691|rxn18692|rxn18693|rxn18694|rxn18695	rxn00062	3.6.3.42	Enzyme Class
rxn00062|rxn18696	rxn00062	3.6.3.43	Enzyme Class
rxn00062|rxn05641|rxn18697|rxn18698|rxn18699|rxn18700|rxn18701|rxn18702|rxn18703|rxn18704|rxn18705|rxn18706|rxn18707|rxn18708|rxn18709|rxn18710|rxn18711|rxn18712|rxn18713|rxn18714|rxn18715|rxn18716|rxn18717|rxn18718|rxn18719|rxn18720|rxn18721|rxn18722|rxn18723|rxn18724|rxn18725|rxn18726|rxn18727|rxn18728|rxn18729|rxn18730|rxn18731|rxn18732|rxn18733|rxn18734|rxn18735|rxn18736|rxn18737|rxn18738|rxn18739|rxn18740|rxn18741|rxn18742|rxn18743|rxn18744|rxn18745|rxn18746|rxn18747|rxn18748|rxn18749|rxn18750|rxn18751|rxn18752|rxn18753|rxn18754|rxn18755|rxn18756|rxn18757|rxn18758|rxn18759|rxn18760|rxn18761|rxn18762|rxn18763|rxn18764|rxn18765|rxn18766|rxn18767|rxn18768|rxn18769|rxn18770|rxn18771|rxn18772|rxn18773|rxn18774|rxn18775|rxn18776|rxn18777|rxn18778|rxn18779|rxn18780|rxn18781|rxn18782|rxn18783|rxn18784|rxn18785|rxn18786|rxn18787|rxn18788|rxn18789|rxn18790|rxn18791|rxn18792|rxn18793|rxn18794|rxn18795|rxn18796|rxn18797|rxn18798|rxn18799|rxn18800|rxn18801|rxn18802|rxn18803|rxn18804|rxn18805|rxn18806|rxn18807|rxn18808|rxn18809|rxn18810|rxn18811|rxn18812|rxn18813|rxn18814|rxn18815|rxn18816|rxn18817|rxn18818|rxn18819|rxn18820|rxn18821|rxn18822|rxn18823|rxn18824|rxn18825|rxn18826|rxn18827|rxn18828|rxn18829|rxn18830|rxn18831|rxn18832|rxn18833|rxn18834|rxn18835|rxn18836|rxn18837|rxn18838|rxn18839|rxn18840|rxn18841|rxn18842|rxn18843|rxn18844|rxn18845|rxn18846|rxn18847|rxn18848|rxn18849|rxn18850|rxn18851|rxn18852|rxn18853|rxn18854|rxn18855|rxn18856|rxn18857|rxn18858|rxn18859|rxn18860|rxn18861|rxn18862|rxn18863|rxn18864|rxn18865|rxn18866|rxn18867|rxn18868|rxn18869|rxn18870|rxn18871|rxn18872|rxn18873|rxn18874|rxn18875|rxn18876|rxn18877|rxn18878|rxn18879|rxn18880|rxn18881|rxn18882|rxn18883|rxn18884|rxn18885|rxn18886|rxn18887|rxn18888|rxn18889|rxn18890|rxn18891|rxn18892|rxn18893|rxn18894|rxn18895|rxn18896|rxn18897	rxn00062	3.6.3.44	Enzyme Class
rxn00062|rxn18898	rxn00062	3.6.3.46	Enzyme Class
rxn00062|rxn18899|rxn18900|rxn18901|rxn18902|rxn18903|rxn18904|rxn18905|rxn18906|rxn27592|rxn27593|rxn27594|rxn27595|rxn27596|rxn27597|rxn27598|rxn27599|rxn27600|rxn27601|rxn27608|rxn27609|rxn27610|rxn27611|rxn27612|rxn27613|rxn39022|rxn39023|rxn39024	rxn00062	3.6.3.47	Enzyme Class
rxn00062|rxn18907	rxn00062	3.6.3.48	Enzyme Class
rxn00062|rxn18908	rxn00062	3.6.3.49	Enzyme Class
rxn00062|rxn09388|rxn13918	rxn00062	3.6.3.5	Enzyme Class
rxn00062	rxn00062	3.6.3.50	Enzyme Class
rxn00062	rxn00062	3.6.3.51	Enzyme Class
rxn00062	rxn00062	3.6.3.52	Enzyme Class
rxn00062|rxn18909	rxn00062	3.6.3.53	Enzyme Class
rxn00062|rxn09694|rxn33882	rxn00062|rxn09694	3.6.3.6	Enzyme Class
rxn00062|rxn05622	rxn00062	3.6.3.7	Enzyme Class
rxn00062|rxn27614|rxn27615|rxn35678	rxn00062	3.6.3.8	Enzyme Class
rxn00062|rxn18910	rxn00062	3.6.3.9	Enzyme Class
rxn00062	rxn00062	3.6.4.1	Enzyme Class
rxn00062	rxn00062	3.6.4.10	Enzyme Class
rxn00062	rxn00062	3.6.4.11	Enzyme Class
rxn00062		3.6.4.12	Enzyme Class
rxn00062		3.6.4.13	Enzyme Class
rxn00062	rxn00062	3.6.4.2	Enzyme Class
rxn00062|rxn27588	rxn00062	3.6.4.3	Enzyme Class
rxn00062	rxn00062	3.6.4.4	Enzyme Class
rxn00062	rxn00062	3.6.4.5	Enzyme Class
rxn00062	rxn00062	3.6.4.6	Enzyme Class
rxn00062	rxn00062	3.6.4.7	Enzyme Class
rxn00062	rxn00062	3.6.4.8	Enzyme Class
rxn00062|rxn27586	rxn00062	3.6.4.9	Enzyme Class
rxn00241|rxn18911|rxn27617|rxn32003|rxn32004	rxn00241	3.6.5.1	Enzyme Class
rxn00241	rxn00241	3.6.5.2	Enzyme Class
rxn00241|rxn32006|rxn37994	rxn00241	3.6.5.3	Enzyme Class
rxn00241|rxn37993	rxn00241	3.6.5.4	Enzyme Class
rxn00241	rxn00241	3.6.5.5	Enzyme Class
rxn00241	rxn00241	3.6.5.6	Enzyme Class
rxn00801|rxn01895|rxn03096|rxn03486|rxn03662|rxn03664|rxn03665|rxn03666|rxn03667|rxn03873|rxn03931|rxn04238|rxn04604|rxn05974|rxn06905|rxn07346|rxn07609|rxn07622|rxn11610|rxn12147|rxn16100|rxn16314|rxn17395|rxn23428|rxn23590|rxn23629|rxn24185	rxn01895|rxn03096|rxn03456|rxn03486|rxn03664|rxn03665|rxn03666|rxn03667|rxn03873|rxn04238|rxn04604|rxn05974|rxn06905|rxn07346|rxn07609|rxn07622|rxn11554|rxn11610	3.7.1.-	Enzyme Class
rxn00244	rxn00244	3.7.1.1	Enzyme Class
rxn02298	rxn02298	3.7.1.10	Enzyme Class
rxn03456		3.7.1.11	Enzyme Class
rxn07586		3.7.1.12	Enzyme Class
rxn03666		3.7.1.13	Enzyme Class
rxn01895|rxn04604		3.7.1.14	Enzyme Class
