tr	exid	exmet	name	rea	mets	transporter	type	tc
rxn29150	EX_cpd03422_e0	cpd03422[e0]	TRANS-RXN0-283.ce	(1) cpd03422_e0 <=> (1) cpd03422_c0	1			
rxn29153	EX_cpd22495_e0	cpd22495[e0]	TRANS-RXN0-286.cp	(1) cpd22495_c0 <=> (1) cpd22495_e0	1			
rxn29154	EX_cpd00067_e0	cpd00067[e0]	Transport of a dipeptide	(1) cpd00067_e0 + (1) cpd26871_e0 <=> (1) cpd00067_c0 + (1) cpd26871_c0	2			
rxn29154	EX_cpd26871_e0	cpd26871[e0]	Transport of a dipeptide	(1) cpd00067_e0 + (1) cpd26871_e0 <=> (1) cpd00067_c0 + (1) cpd26871_c0	2			
rxn29179	EX_cpd19020_e0	cpd19020[e0]	TRANS-RXN0-444.cp	(1) cpd19020_e0 <=> (1) cpd19020_c0	1			
rxn29180	EX_cpd01157_e0	cpd01157[e0]	TRANS-RXN0-445.ce	(1) cpd01157_e0 <=> (1) cpd01157_c0	1			
rxn29181	EX_cpd00020_e0	cpd00020[e0]	TRANS-RXN0-446.cp	(1) cpd00061_c0 + (1) cpd27563_e0 <=> (1) cpd00020_c0 + (1) cpd02612_c0	4			
rxn29181	EX_cpd00061_e0	cpd00061[e0]	TRANS-RXN0-446.cp	(1) cpd00061_c0 + (1) cpd27563_e0 <=> (1) cpd00020_c0 + (1) cpd02612_c0	4			
rxn29181	EX_cpd02612_e0	cpd02612[e0]	TRANS-RXN0-446.cp	(1) cpd00061_c0 + (1) cpd27563_e0 <=> (1) cpd00020_c0 + (1) cpd02612_c0	4			
rxn29181	EX_cpd27563_e0	cpd27563[e0]	TRANS-RXN0-446.cp	(1) cpd00061_c0 + (1) cpd27563_e0 <=> (1) cpd00020_c0 + (1) cpd02612_c0	4			
rxn29182	EX_cpd03738_e0	cpd03738[e0]	TRANS-RXN0-448.cp	(1) cpd03738_e0 <=> (1) cpd03738_c0	1			
rxn29183	EX_cpd02582_e0	cpd02582[e0]	TRANS-RXN0-449.ce	(1) cpd02582_c0 <=> (1) cpd02582_e0	1			
rxn29184	EX_cpd00067_e0	cpd00067[e0]	Transport of p-aminobenzoyl glutamate	(1) cpd00067_e0 + (1) cpd26527_e0 <=> (1) cpd00067_c0 + (1) cpd26527_c0	2			
rxn29184	EX_cpd26527_e0	cpd26527[e0]	Transport of p-aminobenzoyl glutamate	(1) cpd00067_e0 + (1) cpd26527_e0 <=> (1) cpd00067_c0 + (1) cpd26527_c0	2			
rxn29185	EX_cpd15127_e0	cpd15127[e0]	TRANS-RXN0-453.cp	(1) cpd15127_c0 <=> (1) cpd15127_e0	1			
rxn29186	EX_cpd00001_e0	cpd00001[e0]	TRANS-RXN0-454.cp	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd15127_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd15127_c0	6			
rxn29186	EX_cpd00002_e0	cpd00002[e0]	TRANS-RXN0-454.cp	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd15127_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd15127_c0	6			
rxn29186	EX_cpd00008_e0	cpd00008[e0]	TRANS-RXN0-454.cp	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd15127_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd15127_c0	6			
rxn29186	EX_cpd00009_e0	cpd00009[e0]	TRANS-RXN0-454.cp	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd15127_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd15127_c0	6			
rxn29186	EX_cpd00067_e0	cpd00067[e0]	TRANS-RXN0-454.cp	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd15127_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd15127_c0	6			
rxn29186	EX_cpd15127_e0	cpd15127[e0]	TRANS-RXN0-454.cp	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd15127_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd15127_c0	6			
rxn29189	EX_cpd01981_e0	cpd01981[e0]	TRANS-RXN0-461.cp	(1) cpd01981_c0 <=> (1) cpd01981_e0	1			
rxn29190	EX_cpd00939_e0	cpd00939[e0]	TRANS-RXN0-462.cp	(1) cpd00939_e0 <=> (1) cpd00939_c0	1			
rxn29191	EX_cpd01997_e0	cpd01997[e0]	TRANS-RXN0-463.cp	(1) cpd01997_c0 <=> (1) cpd01997_e0	1			
rxn29192	EX_cpd02636_e0	cpd02636[e0]	TRANS-RXN0-464.cp	(1) cpd02636_c0 <=> (1) cpd02636_e0	1			
rxn29193	EX_cpd00745_e0	cpd00745[e0]	TRANS-RXN0-465.ce	(1) cpd00745_c0 <=> (1) cpd00745_e0	1			
rxn29194	EX_cpd00333_e0	cpd00333[e0]	TRANS-RXN0-466.cp	(1) cpd00333_c0 <=> (1) cpd00333_e0	1			
rxn29195	EX_cpd27688_e0	cpd27688[e0]	TRANS-RXN0-468.ce	(1) cpd27688_c0 <=> (1) cpd27688_e0	1			
rxn29198	EX_cpd03705_e0	cpd03705[e0]	TRANS-RXNAVI-26458.ce.brachyexp.ADENOSINE5TRIPHOSPHO5ADENOSINE_ADENOSINE5TRIPHOSPHO5ADENOSINE	(1) cpd03705_e0 <=> (1) cpd03705_c0	1			
rxn29214	EX_cpd01441_e0	cpd01441[e0]	acetylmaltose export	(1) cpd01441_c0 <=> (1) cpd01441_e0	1			
rxn29215	EX_cpd15414_e0	cpd15414[e0]	TRANS-RXN0-475.cp	(1) cpd15414_c0 <=> (1) cpd15414_e0	1			
rxn29217	EX_cpd00001_e0	cpd00001[e0]	TRANS-RXN0-477.cp	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd01908_e0 <=> (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd01908_c0	6			
rxn29217	EX_cpd00002_e0	cpd00002[e0]	TRANS-RXN0-477.cp	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd01908_e0 <=> (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd01908_c0	6			
rxn29217	EX_cpd00008_e0	cpd00008[e0]	TRANS-RXN0-477.cp	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd01908_e0 <=> (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd01908_c0	6			
rxn29217	EX_cpd00009_e0	cpd00009[e0]	TRANS-RXN0-477.cp	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd01908_e0 <=> (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd01908_c0	6			
rxn29217	EX_cpd00067_e0	cpd00067[e0]	TRANS-RXN0-477.cp	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd01908_e0 <=> (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd01908_c0	6			
rxn29217	EX_cpd01908_e0	cpd01908[e0]	TRANS-RXN0-477.cp	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd01908_e0 <=> (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd01908_c0	6			
rxn29218	EX_cpd00001_e0	cpd00001[e0]	TRANS-RXN0-478.cp	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd03396_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd03396_c0	6			
rxn29218	EX_cpd00002_e0	cpd00002[e0]	TRANS-RXN0-478.cp	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd03396_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd03396_c0	6			
rxn29218	EX_cpd00008_e0	cpd00008[e0]	TRANS-RXN0-478.cp	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd03396_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd03396_c0	6			
rxn29218	EX_cpd00009_e0	cpd00009[e0]	TRANS-RXN0-478.cp	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd03396_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd03396_c0	6			
rxn29218	EX_cpd00067_e0	cpd00067[e0]	TRANS-RXN0-478.cp	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd03396_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd03396_c0	6			
rxn29218	EX_cpd03396_e0	cpd03396[e0]	TRANS-RXN0-478.cp	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd03396_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd03396_c0	6			
rxn29219	EX_cpd00001_e0	cpd00001[e0]	TRANS-RXN0-479.cp	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd03387_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd03387_c0	6			
rxn29219	EX_cpd00002_e0	cpd00002[e0]	TRANS-RXN0-479.cp	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd03387_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd03387_c0	6			
rxn29219	EX_cpd00008_e0	cpd00008[e0]	TRANS-RXN0-479.cp	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd03387_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd03387_c0	6			
rxn29219	EX_cpd00009_e0	cpd00009[e0]	TRANS-RXN0-479.cp	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd03387_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd03387_c0	6			
rxn29219	EX_cpd00067_e0	cpd00067[e0]	TRANS-RXN0-479.cp	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd03387_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd03387_c0	6			
rxn29219	EX_cpd03387_e0	cpd03387[e0]	TRANS-RXN0-479.cp	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd03387_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd03387_c0	6			
rxn29220	EX_cpd27371_e0	cpd27371[e0]	TRANS-RXN0-480.cp	(1) cpd27371_e0 <=> (1) cpd27371_c0	1			
rxn29221	EX_cpd02016_e0	cpd02016[e0]	TRANS-RXN0-481.cp	(1) cpd02016_e0 <=> (1) cpd02016_c0	1			
rxn29225	EX_cpd00067_e0	cpd00067[e0]	transport of a drug	(2) cpd00067_e0 + (1) cpd29212_c0 <=> (2) cpd00067_c0 + (1) cpd29212_e0	2			
rxn29225	EX_cpd29212_e0	cpd29212[e0]	transport of a drug	(2) cpd00067_e0 + (1) cpd29212_c0 <=> (2) cpd00067_c0 + (1) cpd29212_e0	2			
rxn29228	EX_cpd00552_e0	cpd00552[e0]	F- efflux transporter	(1) cpd00552_c0 <=> (1) cpd00552_e0	1			
rxn29229	EX_cpd00036_e0	cpd00036[e0]	Transport of D-tartrate	(1) cpd00036_c0 + (1) cpd19018_e0 <=> (1) cpd00036_e0 + (1) cpd19018_c0	2			
rxn29229	EX_cpd19018_e0	cpd19018[e0]	Transport of D-tartrate	(1) cpd00036_c0 + (1) cpd19018_e0 <=> (1) cpd00036_e0 + (1) cpd19018_c0	2			
rxn29230	EX_cpd01042_e0	cpd01042[e0]	TRANS-RXN0-500.cp	(1) cpd01042_c0 <=> (1) cpd01042_e0	1			
rxn29231	EX_cpd00009_e0	cpd00009[e0]	transport of fructose-6-phosphate	(1) cpd00009_e0 + (1) cpd19035_c0 <=> (1) cpd00009_c0 + (1) cpd19035_e0	2			
rxn29231	EX_cpd19035_e0	cpd19035[e0]	transport of fructose-6-phosphate	(1) cpd00009_e0 + (1) cpd19035_c0 <=> (1) cpd00009_c0 + (1) cpd19035_e0	2			
rxn29232	EX_cpd00009_e0	cpd00009[e0]	transport of mannose-6-phosphate	(1) cpd00009_e0 + (1) cpd00235_c0 <=> (1) cpd00009_c0 + (1) cpd00235_e0	2			
rxn29232	EX_cpd00235_e0	cpd00235[e0]	transport of mannose-6-phosphate	(1) cpd00009_e0 + (1) cpd00235_c0 <=> (1) cpd00009_c0 + (1) cpd00235_e0	2			
rxn29239	EX_cpd00001_e0	cpd00001[e0]	TRANS-RXN4LZ-6845.cd	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd00048_e0 <=> (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00048_c0 + (1) cpd00067_e0	6			
rxn29239	EX_cpd00002_e0	cpd00002[e0]	TRANS-RXN4LZ-6845.cd	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd00048_e0 <=> (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00048_c0 + (1) cpd00067_e0	6			
rxn29239	EX_cpd00008_e0	cpd00008[e0]	TRANS-RXN4LZ-6845.cd	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd00048_e0 <=> (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00048_c0 + (1) cpd00067_e0	6			
rxn29239	EX_cpd00009_e0	cpd00009[e0]	TRANS-RXN4LZ-6845.cd	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd00048_e0 <=> (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00048_c0 + (1) cpd00067_e0	6			
rxn29239	EX_cpd00048_e0	cpd00048[e0]	TRANS-RXN4LZ-6845.cd	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd00048_e0 <=> (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00048_c0 + (1) cpd00067_e0	6			
rxn29239	EX_cpd00067_e0	cpd00067[e0]	TRANS-RXN4LZ-6845.cd	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd00048_e0 <=> (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00048_c0 + (1) cpd00067_e0	6			
rxn29240	EX_cpd00002_e0	cpd00002[e0]	TRANS-RXN4LZ-6924.cd	(1) cpd00002_e0 + (1) cpd00008_c0 <=> (1) cpd00002_c0 + (1) cpd00008_e0	2			
rxn29240	EX_cpd00008_e0	cpd00008[e0]	TRANS-RXN4LZ-6924.cd	(1) cpd00002_e0 + (1) cpd00008_c0 <=> (1) cpd00002_c0 + (1) cpd00008_e0	2			
rxn29243	EX_cpd00023_e0	cpd00023[e0]	TRANS-RXN4LZ-7054.cd	(1) cpd00023_c0 + (1) cpd00130_e0 <=> (1) cpd00023_e0 + (1) cpd00130_c0	2			
rxn29243	EX_cpd00130_e0	cpd00130[e0]	TRANS-RXN4LZ-7054.cd	(1) cpd00023_c0 + (1) cpd00130_e0 <=> (1) cpd00023_e0 + (1) cpd00130_c0	2			
rxn29246	EX_cpd00863_e0	cpd00863[e0]	TRANS-RXNAVI-12503.ce	(1) cpd00863_e0 <=> (1) cpd00863_c0	1			
rxn29247	EX_cpd28037_e0	cpd28037[e0]	TRANS-RXNAVI-12507.ce	(1) cpd28037_e0 <=> (1) cpd28037_c0	1			
rxn29249	EX_cpd16443_e0	cpd16443[e0]	TRANS-RXNAVI-12507.ce.brachyexp.CPD0-1108_CPD0-1108	(1) cpd16443_e0 <=> (1) cpd16443_c0	1			
rxn29250	EX_cpd05267_e0	cpd05267[e0]	TRANS-RXNAVI-12507.ce.brachyexp.CPD0-1110_CPD0-1110	(1) cpd05267_e0 <=> (1) cpd05267_c0	1			
rxn29251	EX_cpd29406_e0	cpd29406[e0]	TRANS-RXNAVI-26328.ce	(1) cpd29406_e0 <=> (1) cpd29406_c0	1			
rxn29252	EX_cpd29402_e0	cpd29402[e0]	TRANS-RXNAVI-26332.ce	(1) cpd29402_e0 <=> (1) cpd29402_c0	1			
rxn29253	EX_cpd00067_e0	cpd00067[e0]	TRANS-RXNAVI-26335.ce	(1) cpd00067_e0 + (1) cpd00971_e0 <=> (1) cpd00067_c0 + (1) cpd00971_c0	2			
rxn29253	EX_cpd00971_e0	cpd00971[e0]	TRANS-RXNAVI-26335.ce	(1) cpd00067_e0 + (1) cpd00971_e0 <=> (1) cpd00067_c0 + (1) cpd00971_c0	2			
rxn29254	EX_cpd00067_e0	cpd00067[e0]	TRANS-RXNBWI-115509.ce	(1) cpd00067_e0 + (1) cpd19013_e0 <=> (1) cpd00067_c0 + (1) cpd19013_c0	2			
rxn29254	EX_cpd19013_e0	cpd19013[e0]	TRANS-RXNBWI-115509.ce	(1) cpd00067_e0 + (1) cpd19013_e0 <=> (1) cpd00067_c0 + (1) cpd19013_c0	2			
rxn29255	EX_cpd00067_e0	cpd00067[e0]	TRANS-RXNBWI-115525.ce	(1) cpd00067_c0 + (1) cpd29190_e0 <=> (1) cpd00067_e0 + (1) cpd29190_c0	2			
rxn29255	EX_cpd29190_e0	cpd29190[e0]	TRANS-RXNBWI-115525.ce	(1) cpd00067_c0 + (1) cpd29190_e0 <=> (1) cpd00067_e0 + (1) cpd29190_c0	2			
rxn29256	EX_cpd00067_e0	cpd00067[e0]	TRANS-RXNBWI-115525.ce.maizeexp.AMMONIUM_AMMONIUM	(1) cpd00067_c0 + (1) cpd19013_e0 <=> (1) cpd00067_e0 + (1) cpd19013_c0	2			
rxn29256	EX_cpd19013_e0	cpd19013[e0]	TRANS-RXNBWI-115525.ce.maizeexp.AMMONIUM_AMMONIUM	(1) cpd00067_c0 + (1) cpd19013_e0 <=> (1) cpd00067_e0 + (1) cpd19013_c0	2			
rxn29260	EX_cpd00067_e0	cpd00067[e0]	TRANS-RXNBWI-115525.ce.maizeexp.FE+3_FE+3	(1) cpd00067_c0 + (1) cpd10516_e0 <=> (1) cpd00067_e0 + (1) cpd10516_c0	2			
rxn29260	EX_cpd10516_e0	cpd10516[e0]	TRANS-RXNBWI-115525.ce.maizeexp.FE+3_FE+3	(1) cpd00067_c0 + (1) cpd10516_e0 <=> (1) cpd00067_e0 + (1) cpd10516_c0	2			
rxn29262	EX_cpd00067_e0	cpd00067[e0]	TRANS-RXNAVI-26352.ce.brachyexp.MN+2_MN+2	(1) cpd00067_c0 + (1) cpd20863_e0 <=> (1) cpd00067_e0 + (1) cpd20863_c0	2			
rxn29262	EX_cpd20863_e0	cpd20863[e0]	TRANS-RXNAVI-26352.ce.brachyexp.MN+2_MN+2	(1) cpd00067_c0 + (1) cpd20863_e0 <=> (1) cpd00067_e0 + (1) cpd20863_c0	2			
rxn29263	EX_cpd00067_e0	cpd00067[e0]	TRANS-RXNAVI-26352.ce.brachyexp.TRIMETHYLSULFONIUM_TRIMETHYLSULFONIUM	(1) cpd00067_c0 + (1) cpd00740_e0 <=> (1) cpd00067_e0 + (1) cpd00740_c0	2			
rxn29263	EX_cpd00740_e0	cpd00740[e0]	TRANS-RXNAVI-26352.ce.brachyexp.TRIMETHYLSULFONIUM_TRIMETHYLSULFONIUM	(1) cpd00067_c0 + (1) cpd00740_e0 <=> (1) cpd00067_e0 + (1) cpd00740_c0	2			
rxn29264	EX_cpd27704_e0	cpd27704[e0]	TRANS-RXNBWI-115486.ce	(1) cpd27704_e0 <=> (1) cpd27704_c0	1			
rxn29317	EX_cpd11852_e0	cpd11852[e0]	TRANS-RXNAVI-26361.ce	(1) cpd11852_e0 <=> (1) cpd11852_c0	1			
rxn29318	EX_cpd00002_e0	cpd00002[e0]	TRANS-RXNBWI-115471.ce	(1) cpd00002_e0 <=> (1) cpd00002_c0	1			
rxn29319	EX_cpd27689_e0	cpd27689[e0]	TRANS-RXNAVI-26378.ce	(1) cpd27689_e0 <=> (1) cpd27689_c0	1			
rxn29320	EX_cpd00008_e0	cpd00008[e0]	TRANS-RXNBWI-115468.ce	(1) cpd00008_e0 <=> (1) cpd00008_c0	1			
rxn29322	EX_cpd00446_e0	cpd00446[e0]	TRANS-RXNAVI-26378.ce.brachyexp.CAMP_CAMP	(1) cpd00446_e0 <=> (1) cpd00446_c0	1			
rxn29325	EX_cpd00052_e0	cpd00052[e0]	TRANS-RXNAVI-26378.ce.brachyexp.CTP_CTP	(1) cpd00052_e0 <=> (1) cpd00052_c0	1			
rxn29329	EX_cpd00356_e0	cpd00356[e0]	TRANS-RXNAVI-26378.ce.brachyexp.DCTP_DCTP	(1) cpd00356_e0 <=> (1) cpd00356_c0	1			
rxn29332	EX_cpd00978_e0	cpd00978[e0]	TRANS-RXNAVI-26378.ce.brachyexp.DUDP_DUDP	(1) cpd00978_e0 <=> (1) cpd00978_c0	1			
rxn29334	EX_cpd00358_e0	cpd00358[e0]	TRANS-RXNAVI-26378.ce.brachyexp.DUTP_DUTP	(1) cpd00358_e0 <=> (1) cpd00358_c0	1			
rxn29338	EX_cpd00297_e0	cpd00297[e0]	TRANS-RXNAVI-26378.ce.brachyexp.TDP_TDP	(1) cpd00297_e0 <=> (1) cpd00297_c0	1			
rxn29340	EX_cpd00014_e0	cpd00014[e0]	TRANS-RXNBWI-115437.ce	(1) cpd00014_e0 <=> (1) cpd00014_c0	1			
rxn29342	EX_cpd00062_e0	cpd00062[e0]	TRANS-RXNAVI-26378.ce.brachyexp.UTP_UTP	(1) cpd00062_e0 <=> (1) cpd00062_c0	1			
rxn29343	EX_cpd22250_e0	cpd22250[e0]	TRANS-RXNAVI-26389.ce	(1) cpd22250_e0 <=> (1) cpd22250_c0	1			
rxn29344	EX_cpd00360_e0	cpd00360[e0]	TRANS-RXNAVI-26399.ce	(1) cpd00360_e0 <=> (1) cpd00360_c0	1			
rxn29345	EX_cpd22296_e0	cpd22296[e0]	TRANS-RXNAVI-26408.ce	(1) cpd22296_e0 <=> (1) cpd22296_c0	1			
rxn29346	EX_cpd15027_e0	cpd15027[e0]	TRANS-RXNAVI-26408.ce.brachyexp.12-OXO-CIS-9-DODECENOATE_12-OXO-CIS-9-DODECENOATE	(1) cpd15027_e0 <=> (1) cpd15027_c0	1			
rxn29347	EX_cpd15025_e0	cpd15025[e0]	TRANS-RXNAVI-26408.ce.brachyexp.12-OXO-TRANS-10-DODECENOATE_12-OXO-TRANS-10-DODECENOATE	(1) cpd15025_e0 <=> (1) cpd15025_c0	1			
rxn29348	EX_cpd02873_e0	cpd02873[e0]	TRANS-RXNAVI-26408.ce.brachyexp.13-HYDROPEROXYOCTADECA-911-DIENOATE_13-HYDROPEROXYOCTADECA-911-DIENOATE	(1) cpd02873_e0 <=> (1) cpd02873_c0	1			
rxn29349	EX_cpd20869_e0	cpd20869[e0]	TRANS-RXNAVI-26408.ce.brachyexp.18-HYDROXYOLEATE_18-HYDROXYOLEATE	(1) cpd20869_e0 <=> (1) cpd20869_c0	1			
rxn29350	EX_cpd20870_e0	cpd20870[e0]	TRANS-RXNAVI-26408.ce.brachyexp.18-OXOOLEATE_18-OXOOLEATE	(1) cpd20870_e0 <=> (1) cpd20870_c0	1			
rxn29353	EX_cpd00869_e0	cpd00869[e0]	TRANS-RXNAVI-26408.ce.brachyexp.CPD-479_CPD-479	(1) cpd00869_e0 <=> (1) cpd00869_c0	1			
rxn29354	EX_cpd02907_e0	cpd02907[e0]	TRANS-RXNAVI-26408.ce.brachyexp.CPD-725_CPD-725	(1) cpd02907_e0 <=> (1) cpd02907_c0	1			
rxn29355	EX_cpd02846_e0	cpd02846[e0]	TRANS-RXNAVI-26408.ce.brachyexp.CPD-728_CPD-728	(1) cpd02846_e0 <=> (1) cpd02846_c0	1			
rxn29356	EX_cpd00903_e0	cpd00903[e0]	TRANS-RXNAVI-26408.ce.brachyexp.CPD-729_CPD-729	(1) cpd00903_e0 <=> (1) cpd00903_c0	1			
rxn29357	EX_cpd02905_e0	cpd02905[e0]	TRANS-RXNAVI-26408.ce.brachyexp.CPD-730_CPD-730	(1) cpd02905_e0 <=> (1) cpd02905_c0	1			
rxn29358	EX_cpd15165_e0	cpd15165[e0]	TRANS-RXNAVI-26408.ce.brachyexp.CPD-7618_CPD-7618	(1) cpd15165_e0 <=> (1) cpd15165_c0	1			
rxn29359	EX_cpd15608_e0	cpd15608[e0]	TRANS-RXNAVI-26408.ce.brachyexp.CPD-7619_CPD-7619	(1) cpd15608_e0 <=> (1) cpd15608_c0	1			
rxn29360	EX_cpd05275_e0	cpd05275[e0]	TRANS-RXNAVI-26408.ce.brachyexp.CPD-8477_CPD-8477	(1) cpd05275_e0 <=> (1) cpd05275_c0	1			
rxn29361	EX_cpd26000_e0	cpd26000[e0]	TRANS-RXNAVI-26408.ce.brachyexp.CPD0-1159_CPD0-1159	(1) cpd26000_e0 <=> (1) cpd26000_c0	1			
rxn29363	EX_cpd20871_e0	cpd20871[e0]	TRANS-RXNAVI-26408.ce.brachyexp.OCTADEC-9-ENE-118-DIOIC-ACID_OCTADEC-9-ENE-118-DIOIC-ACID	(1) cpd20871_e0 <=> (1) cpd20871_c0	1			
rxn29364	EX_cpd00868_e0	cpd00868[e0]	TRANS-RXNAVI-26408.ce.brachyexp.P-HYDROXY-PHENYLPYRUVATE_P-HYDROXY-PHENYLPYRUVATE	(1) cpd00868_e0 <=> (1) cpd00868_c0	1			
rxn29365	EX_cpd00353_e0	cpd00353[e0]	TRANS-RXNAVI-26408.ce.brachyexp.THREO-DS-ISO-CITRATE_THREO-DS-ISO-CITRATE	(1) cpd00353_e0 <=> (1) cpd00353_c0	1			
rxn29366	EX_cpd22369_e0	cpd22369[e0]	TRANS-RXNBWI-115362.ce	(1) cpd22369_e0 <=> (1) cpd22369_c0	1			
rxn29367	EX_cpd16592_e0	cpd16592[e0]	TRANS-RXNAVI-26433.ce.brachyexp.1-DEOXYNOJIRIMYCIN_1-DEOXYNOJIRIMYCIN	(1) cpd16592_e0 <=> (1) cpd16592_c0	1			
rxn29368	EX_cpd21776_e0	cpd21776[e0]	TRANS-RXNAVI-26433.ce.brachyexp.1-DEOXYXYLONOJIRIMYCIN_1-DEOXYXYLONOJIRIMYCIN	(1) cpd21776_e0 <=> (1) cpd21776_c0	1			
rxn29369	EX_cpd01242_e0	cpd01242[e0]	TRANS-RXNAVI-26433.ce.brachyexp.2-DEOXYRIBOSE_2-DEOXYRIBOSE	(1) cpd01242_e0 <=> (1) cpd01242_c0	1			
rxn29370	EX_cpd22105_e0	cpd22105[e0]	TRANS-RXNAVI-26433.ce.brachyexp.4-AMINO-4-DEOXY-L-ARABINOSE_4-AMINO-4-DEOXY-L-ARABINOSE	(1) cpd22105_e0 <=> (1) cpd22105_c0	1			
rxn29371	EX_cpd22252_e0	cpd22252[e0]	TRANS-RXNAVI-26433.ce.brachyexp.ALLOLACTOSE_ALLOLACTOSE	(1) cpd22252_e0 <=> (1) cpd22252_c0	1			
rxn29373	EX_cpd03880_e0	cpd03880[e0]	TRANS-RXNAVI-26433.ce.brachyexp.ALTROSE_ALTROSE	(1) cpd03880_e0 <=> (1) cpd03880_c0	1			
rxn29374	EX_cpd01056_e0	cpd01056[e0]	TRANS-RXNAVI-26433.ce.brachyexp.APIOSE_APIOSE	(1) cpd01056_e0 <=> (1) cpd01056_c0	1			
rxn29375	EX_cpd30755_e0	cpd30755[e0]	TRANS-RXNAVI-26433.ce.brachyexp.ARABINOSE_ARABINOSE	(1) cpd30755_e0 <=> (1) cpd30755_c0	1			
