id	name	type	exmet	exmetnames
rxn10154	TRANS-RXN-121.cp	2.Electrochemical potential-driven transporters	cpd00036[e0]	Succinate
rxn10952	succinate transport via diffusion (extracellular to periplasm)	Diffusion	cpd00036[e0]	Succinate
rxn31086	succinate transport via diffusion (extracellular to periplasm)	Diffusion	cpd00036[e0]	Succinate
rxn31199	succinate transport via diffusion (extracellular to periplasm)	Diffusion	cpd00036[e0]	Succinate
rxn32514	succinate transport via diffusion (extracellular to periplasm)	Diffusion	cpd00036[e0]	Succinate
rxn34091	succinate transport via diffusion (extracellular to periplasm)	Diffusion	cpd00036[e0]	Succinate
rxn28594	sucrose transport transport via diffusion (extracellular to periplasm)	Diffusion	cpd00076[e0]	Sucrose
rxn31186	sucrose transport transport via diffusion (extracellular to periplasm)	Diffusion	cpd00076[e0]	Sucrose
rxn33423	sucrose transport transport via diffusion (extracellular to periplasm)	Diffusion	cpd00076[e0]	Sucrose
rxn13402	taurine transport via diffusion (extracellular to periplasm)	Diffusion	cpd00210[e0]	Taurine
rxn33745	Thiocyanate transport via diffusion (extracellular to periplasm)	Diffusion	cpd01211[e0]	Thiocyanate
rxn10125	NAD(P) transhydrogenase (periplasm)	2.Electrochemical potential-driven transporters	cpd00067[e0]	H+
rxn10916	thymidine transport via diffusion (extracellular to periplasm)	Diffusion	cpd00184[e0]	Thymidine
rxn11006	Thiamine transport via diffusion (extracellular to periplasm)	Diffusion	cpd00305[e0]	Thiamin
rxn33238	Thiamine transport via diffusion (extracellular to periplasm)	Diffusion	cpd00305[e0]	Thiamin
rxn13747	TRANS-RXN-244.cp	2.Electrochemical potential-driven transporters	cpd00161[e0]	L-Threonine
rxn10186	L-threonine  via sodium symport (periplasm)	2.Electrochemical potential-driven transporters	cpd00161[e0]	L-Threonine
rxn34409	L-threonine  via sodium symport (periplasm)	2.Electrochemical potential-driven transporters	cpd00161[e0]	L-Threonine
rxn34535	L-threonine  via sodium symport (periplasm)	2.Electrochemical potential-driven transporters	cpd00161[e0]	L-Threonine
rxn10898	L-threonine transport via diffusion (extracellular to periplasm)	Diffusion	cpd00161[e0]	L-Threonine
rxn13117	L-threonine transport via diffusion (extracellular to periplasm)	Diffusion	cpd00161[e0]	L-Threonine
rxn09656	thymine transport out via proton antiport (periplasm)	2.Electrochemical potential-driven transporters	cpd00151[e0]	Thymine
rxn30527	thymine transport via diffusion (extracellular to periplasm)	Diffusion	cpd00151[e0]	Thymine
rxn28595	trehalose transport via diffusion (extracellular to periplasm)	Diffusion	cpd00794[e0]	TRHL
rxn29734	thiosulfate transport via diffusion (extracellular to periplasm)	Diffusion	cpd00268[e0]	H2S2O3
rxn32632	thiosulfate transport via diffusion (extracellular to periplasm)	Diffusion	cpd00268[e0]	H2S2O3
rxn38730	thiosulfate transport via diffusion (extracellular to periplasm)	Diffusion	cpd00268[e0]	H2S2O3
rxn09654	Tetradecanoate transport via facilitated irreversible diffusion (extracellular to periplasm)	Diffusion	cpd03847[e0]	Myristic acid
rxn09852	Tetradecanoate transport via facilitated irreversible diffusion (extracellular to periplasm)	Diffusion	cpd03847[e0]	Myristic acid
rxn09850	Tetradecenoate transport via facilitated irreversible diffusion (extracellular to periplasm)	Diffusion	cpd15298[e0]	tetradecenoate
rxn13756	tungstate transport via ABC system (periplasm)	3.Primary active transporters	cpd15574[e0]	tungstate
rxn10974	L-tyrosine transport via diffusion (extracellular to periplasm)	Diffusion	cpd00069[e0]	L-Tyrosine
rxn33271	L-tyrosine transport via diffusion (extracellular to periplasm)	Diffusion	cpd00069[e0]	L-Tyrosine
rxn33273	L-tyrosine transport via diffusion (extracellular to periplasm)	Diffusion	cpd00069[e0]	L-Tyrosine
rxn29913	UDP-N-acetyl-D-glucosamine transport via diffusion (extracellular to periplasm)	Diffusion	cpd00037[e0]	UDP-N-acetylglucosamine
rxn38782	UDP-N-acetyl-D-glucosamine transport via diffusion (extracellular to periplasm)	Diffusion	cpd00037[e0]	UDP-N-acetylglucosamine
rxn13413	UDPgalactose transport via diffusion (extracellular to periplasm)	Diffusion	cpd00043[e0]	UDP-galactose
rxn29910	UDPgalactose transport via diffusion (extracellular to periplasm)	Diffusion	cpd00043[e0]	UDP-galactose
rxn32697	UDPgalactose transport via diffusion (extracellular to periplasm)	Diffusion	cpd00043[e0]	UDP-galactose
rxn32699	UDPgalactose transport via diffusion (extracellular to periplasm)	Diffusion	cpd00043[e0]	UDP-galactose
rxn32705	UDPgalactose transport via diffusion (extracellular to periplasm)	Diffusion	cpd00043[e0]	UDP-galactose
rxn29911	UDP-D-glucuronate transport via diffusion (extracellular to periplasm)	Diffusion	cpd00144[e0]	UDPglucuronate
rxn32231	UDP-D-glucuronate transport via diffusion (extracellular to periplasm)	Diffusion	cpd00144[e0]	UDPglucuronate
rxn32237	UDP-D-glucuronate transport via diffusion (extracellular to periplasm)	Diffusion	cpd00144[e0]	UDPglucuronate
rxn38780	UDP-D-glucuronate transport via diffusion (extracellular to periplasm)	Diffusion	cpd00144[e0]	UDPglucuronate
rxn29897	UDPglucose transport via diffusion (extracellular to periplasm)	Diffusion	cpd00026[e0]	UDP-glucose
rxn38769	UDPglucose transport via diffusion (extracellular to periplasm)	Diffusion	cpd00026[e0]	UDP-glucose
rxn09808	UMP transport via diffusion (extracellular to periplasm)	Diffusion	cpd00091[e0]	UMP
rxn29341	UMP transport via diffusion (extracellular to periplasm)	Diffusion	cpd00091[e0]	UMP
rxn34417	UMP transport via diffusion (extracellular to periplasm)	Diffusion	cpd00091[e0]	UMP
rxn10993	uracil transport via diffusion (extracellular to periplasm)	Diffusion	cpd00092[e0]	Uracil
rxn10987	uridine transport via diffusion (extracellular to periplasm)	Diffusion	cpd00249[e0]	Uridine
rxn33021	uridine transport via diffusion (extracellular to periplasm)	Diffusion	cpd00249[e0]	Uridine
rxn09379	xanthine transport via diffusion (extracellular to periplasm)	Diffusion	cpd00309[e0]	XAN
rxn09652	xanthine transport via diffusion (extracellular to periplasm)	Diffusion	cpd00309[e0]	XAN
rxn29211	xanthosine transport via diffusion (extracellular to periplasm)	Diffusion	cpd01217[e0]	Xanthosine
rxn33384	xanthosine transport via diffusion (extracellular to periplasm)	Diffusion	cpd01217[e0]	Xanthosine
rxn09650	D-xylose transport via diffusion (extracellular to periplasm)	Diffusion	cpd00154[e0]	Xylose
rxn32426	D-xylose transport via diffusion (extracellular to periplasm)	Diffusion	cpd00154[e0]	Xylose
rxn32428	D-xylose transport via diffusion (extracellular to periplasm)	Diffusion	cpd00154[e0]	Xylose
rxn29652	L-xylulose transport in via proton symport (periplasm)	2.Electrochemical potential-driven transporters	cpd00261[e0]	L-Lyxulose
rxn29479	L-xylulose transport via diffusion (extracellular to periplasm)	Diffusion	cpd00261[e0]	L-Lyxulose
rxn32482	L-xylulose transport via diffusion (extracellular to periplasm)	Diffusion	cpd00261[e0]	L-Lyxulose
rxn13918	Zn2+-exporting ATPase	3.Primary active transporters	cpd00034[e0]	Zn2+
rxn13919	TRANS-RXN0-200.cp	2.Electrochemical potential-driven transporters	cpd00034[e0]	Zn2+
rxn09391	zinc (Zn+2) transport via diffusion (extracellular to periplasm)	Diffusion	cpd00034[e0]	Zn2+
rxn28559	zinc (Zn+2) transport via diffusion (extracellular to periplasm)	Diffusion	cpd00034[e0]	Zn2+
rxn09529	ATP synthase, vacuole	3.Primary active transporters	cpd00067[e0]	H+
rxn09530	ATP synthase, vacuole	3.Primary active transporters	cpd00067[e0]	H+
rxn12865	Ergosta-5,6,22,24,(28)-tetraen-3beta-ol endoplamic reticular transport	Diffusion	cpd03223[e0]	5,7,22,24(28)-Ergostatetraenol
rxn32579	Ergosta-5,6,22,24,(28)-tetraen-3beta-ol endoplamic reticular transport	Diffusion	cpd03223[e0]	5,7,22,24(28)-Ergostatetraenol
rxn09684	ergosterol endoplasmic reticular transport	Diffusion	cpd01170[e0]	Ergosterol
rxn32712	6-phospho-D-glucono-1,5-lactone endoplasmic reticular transport via diffusion	Diffusion	cpd00911[e0]	6-phospho-D-glucono-1-5-lactone
rxn32038	ATP-dependent permease AUS1	3.Primary active transporters	cpd03221[e0]	Zymosterol
rxn32041	ATP-dependent permease AUS1	3.Primary active transporters	cpd03221[e0]	Zymosterol
rxn32606	TRANS-RXNAVI-26433.ce.brachyexp.XYLITOL_XYLITOL	Diffusion	cpd00306[e0]	Xylitol
rxn09870	TRANS-RXNAVI-26524.ce.brachyexp.TREHALOSE_TREHALOSE	2.Electrochemical potential-driven transporters	cpd00794[e0]	TRHL
rxn32971	Transport of spermine, extracellular	Diffusion	cpd00558[e0]	Spermine
rxn34532	Transport of spermidine, extracellular	2.Electrochemical potential-driven transporters	cpd00264[e0]	Spermidine
rxn09727	Transport of adenosine 3',5'-bisphosphate, extracellular	Diffusion	cpd00045[e0]	Adenosine 3-5-bisphosphate
rxn09735	Transport of nicotinamide mononucleotide, extracellular	2.Electrochemical potential-driven transporters	cpd00355[e0]	Nicotinamide ribonucleotide
rxn09834	Transport of nicotinamide mononucleotide, extracellular	2.Electrochemical potential-driven transporters	cpd00355[e0]	Nicotinamide ribonucleotide
rxn09738	TRANS-RXNBWI-115637.ce.maizeexp.MET_MET	2.Electrochemical potential-driven transporters	cpd00060[e0]	L-Methionine
rxn09814	TRANS-RXNBWI-115637.ce.maizeexp.GLN_GLN	2.Electrochemical potential-driven transporters	cpd00053[e0]	L-Glutamine
rxn13302	TRANS-RXNBWI-115637.ce.maizeexp.GLN_GLN	2.Electrochemical potential-driven transporters	cpd00053[e0]	L-Glutamine
rxn34375	TRANS-RXNBWI-115637.ce.maizeexp.GLN_GLN	2.Electrochemical potential-driven transporters	cpd00053[e0]	L-Glutamine
rxn34499	TRANS-RXNBWI-115637.ce.maizeexp.GLN_GLN	2.Electrochemical potential-driven transporters	cpd00053[e0]	L-Glutamine
rxn09752	RXN0-1683.ce.maizeexp.GLYCOLALDEHYDE_GLYCOLALDEHYDE	Diffusion	cpd00229[e0]	Glycolaldehyde
rxn38746	RXN0-1683.ce.maizeexp.GLYCOLALDEHYDE_GLYCOLALDEHYDE	Diffusion	cpd00229[e0]	Glycolaldehyde
rxn33138	TRANS-RXNAVI-26378.ce.brachyexp.TTP_TTP	Diffusion	cpd00357[e0]	TTP
rxn33141	TRANS-RXNAVI-26378.ce.brachyexp.TTP_TTP	Diffusion	cpd00357[e0]	TTP
rxn34488	Allantoate permease	2.Electrochemical potential-driven transporters	cpd00388[e0]	Allantoate
rxn09718	phosphatidylserine Golgi transport, yeast-specific	Diffusion	cpd11455[e0]	ps_BS
rxn09871	phosphatidylserine Golgi transport, yeast-specific	Diffusion	cpd11455[e0]	ps_BS
rxn09725	phosphatidylethanolamine Golgi transport, yeast-specific	Diffusion	cpd11456[e0]	Phosphatidylethanolamine
rxn09873	phosphatidylethanolamine Golgi transport, yeast-specific	Diffusion	cpd11456[e0]	Phosphatidylethanolamine
rxn33478	Transport of tetrahydrofolate, mitochondrial	Diffusion	cpd00087[e0]	Tetrahydrofolate
rxn34096	Transport of tetrahydrofolate, mitochondrial	Diffusion	cpd00087[e0]	Tetrahydrofolate
rxn38797	Transport of tetrahydrofolate, mitochondrial	Diffusion	cpd00087[e0]	Tetrahydrofolate
rxn32011	Transport of 5-phospho-alpha-D-ribose 1-diphosphate, mitochondrial	Diffusion	cpd00103[e0]	PRPP
rxn32012	Transport of 5-phospho-alpha-D-ribose 1-diphosphate, mitochondrial	Diffusion	cpd00103[e0]	PRPP
rxn32909	protoporphyrinogen IX mitochondrial transport	Diffusion	cpd00791[e0]	ProtoporphyrinogenIX
rxn32546	Transport of pantetheine 4'-phosphate, mitochondrial	Diffusion	cpd00834[e0]	Phosphopantetheine
rxn39242	Transport of 5,10-methylenetetrahydrofolate, mitochondrial	Diffusion	cpd00125[e0]	5-10-Methylenetetrahydrofolate
rxn29874	indole-3-acetate mitochondrial transport via diffusion	Diffusion	cpd00703[e0]	Indoleacetate
rxn10831	indole-3-acetaldehyde mitochondrial transport via diffusion	Diffusion	cpd00486[e0]	Indoleacetaldehyde
rxn31559	D-erythrose 4-phosphate mtiochondrial transport via diffusion	Diffusion	cpd00236[e0]	D-Erythrose4-phosphate
rxn09856	L-erythro-4-hydroxyglutamate mitochondrial transport via diffusion	Diffusion	cpd01974[e0]	4-Hydroxy-L-glutamate
rxn31168	Transport of glycerone phosphate, mitochondrial	Diffusion	cpd00095[e0]	Glycerone-phosphate
rxn09863	ADP/ATP transporter, mitochondrial	3.Primary active transporters	cpd00008[e0]	ADP
rxn09826	TRANS-RXNBWI-115551.cm	Diffusion	cpd00017[e0]	S-Adenosyl-L-methionine
rxn29883	TRANS-RXNBWI-115551.cm	Diffusion	cpd00017[e0]	S-Adenosyl-L-methionine
rxn32578	TRANS-RXNBWI-115551.cm	Diffusion	cpd00017[e0]	S-Adenosyl-L-methionine
rxn32583	TRANS-RXNBWI-115551.cm	Diffusion	cpd00017[e0]	S-Adenosyl-L-methionine
rxn34146	TRANS-RXNBWI-115551.cm	Diffusion	cpd00017[e0]	S-Adenosyl-L-methionine
rxn34470	TRANS-RXNBWI-115551.cm	Diffusion	cpd00017[e0]	S-Adenosyl-L-methionine
rxn09828	Transport of S-adenosyl-L-homocysteine, mitochondrial	Diffusion	cpd00019[e0]	S-Adenosyl-homocysteine
rxn32485	Transport of S-adenosyl-L-homocysteine, mitochondrial	Diffusion	cpd00019[e0]	S-Adenosyl-homocysteine
rxn34469	Transport of S-adenosyl-L-homocysteine, mitochondrial	Diffusion	cpd00019[e0]	S-Adenosyl-homocysteine
rxn09867	Transport of O-acetylcarnitine, mitochondrial	Diffusion	cpd01682[e0]	O-Acetylcarnitine
rxn33529	5-Methyltetrahydrofolate mitochondrial transport via diffusion	Diffusion	cpd00345[e0]	5-Methyltetrahydrofolate
rxn33530	5-Methyltetrahydrofolate mitochondrial transport via diffusion	Diffusion	cpd00345[e0]	5-Methyltetrahydrofolate
rxn39241	5-Methyltetrahydrofolate mitochondrial transport via diffusion	Diffusion	cpd00345[e0]	5-Methyltetrahydrofolate
rxn34468	trans-4-hydroxy-L-proline mitochondrial transport via diffusion	Diffusion	cpd00851[e0]	trans-4-Hydroxy-L-proline
rxn12787	4-Hydroxybenzoate mitochondrial transport	Diffusion	cpd00136[e0]	4-Hydroxybenzoate
rxn09868	4-hydroxy-2-oxoglutarate mitochondrial transport via diffusion	Diffusion	cpd00830[e0]	4-Hydroxy-2-oxoglutarate
rxn13206	4-Aminobenzoate mitochondrial transport via diffusion	Diffusion	cpd00443[e0]	ABEE
rxn32655	4-Aminobenzoate mitochondrial transport via diffusion	Diffusion	cpd00443[e0]	ABEE
rxn33229	4-aminobutanal mitochondrial transport via diffusion	Diffusion	cpd00434[e0]	4-Aminobutanal
rxn33234	4-aminobutanal mitochondrial transport via diffusion	Diffusion	cpd00434[e0]	4-Aminobutanal
rxn11317	Transport of 3-methyl-2-oxopentanoate, mitochondrial	Diffusion	cpd00508[e0]	3MOP
rxn11316	Transport of (R)-2-oxoisovalerate, mitochondrial	Diffusion	cpd00123[e0]	3-Methyl-2-oxobutanoate
rxn34138	Transport of (R)-2-oxoisovalerate, mitochondrial	Diffusion	cpd00123[e0]	3-Methyl-2-oxobutanoate
rxn13198	Transport of 2-isopropylmalate, mitochondrial	Diffusion	cpd01646[e0]	2-Isopropylmalate
rxn34348	Transport of 2-isopropylmalate, mitochondrial	Diffusion	cpd01646[e0]	2-Isopropylmalate
rxn09869	3-(4-hydroxyphenyl)pyruvate mitochondrial transport via proton symport	2.Electrochemical potential-driven transporters	cpd00868[e0]	p-hydroxyphenylpyruvate
rxn09829	2-Octaprenyl-6-methoxyprenol mitochondrial transport	Diffusion	cpd15202[e0]	2-Octaprenyl-6-methoxyphenol (5 repeating units)
rxn34540	2-Dehydropantoate mitochondrial transport	Diffusion	cpd00712[e0]	2-Dehydropantoate
rxn34497	(S)-Dihydrooroate nuclear transport	Diffusion	cpd00282[e0]	S-Dihydroorotate
rxn29330	dGDP nuclear transport	Diffusion	cpd00295[e0]	dGDP
rxn29327	dCDP nuclear transport	Diffusion	cpd00533[e0]	dCDP
rxn29326	DADP nuclear transport	Diffusion	cpd00177[e0]	dADP
rxn29323	CDP nuclear transport	Diffusion	cpd00096[e0]	CDP
rxn31557	carbamoyl phosphate nuclear transport via diffusion	Diffusion	cpd00146[e0]	Carbamoylphosphate
rxn34148	carbamoyl phosphate nuclear transport via diffusion	Diffusion	cpd00146[e0]	Carbamoylphosphate
rxn13305	glyoxylate transport, peroxisomal	Diffusion	cpd00040[e0]	Glyoxalate
rxn28610	glyoxylate transport, peroxisomal	Diffusion	cpd00040[e0]	Glyoxalate
rxn34139	glyoxylate transport, peroxisomal	Diffusion	cpd00040[e0]	Glyoxalate
rxn34224	glyoxylate transport, peroxisomal	Diffusion	cpd00040[e0]	Glyoxalate
rxn29029	L-asparate transport via proton symport (3 H)	2.Electrochemical potential-driven transporters	cpd00041[e0]	L-Aspartate
rxn39059	Succintate transport via proton symport (3 H)	2.Electrochemical potential-driven transporters	cpd00036[e0]	Succinate
rxn31817	cystathione peroxisomal transport	Diffusion	cpd00424[e0]	Cystathionine
rxn31820	cystathione peroxisomal transport	Diffusion	cpd00424[e0]	Cystathionine
rxn11080	L-cystine transport via ABC system	3.Primary active transporters	cpd00381[e0]	L-Cystine
rxn32480	Methanethiol Transport	Diffusion	cpd00324[e0]	MTTL
rxn13109	Methane Transport	Diffusion	cpd01024[e0]	Methane
rxn30233	ydroxyphenylacetate transport in via proton symporter	2.Electrochemical potential-driven transporters	cpd00489[e0]	4-Hydroxyphenylacetate
rxn30234	ydroxyphenylacetate transport in via proton symporter	2.Electrochemical potential-driven transporters	cpd00489[e0]	4-Hydroxyphenylacetate
rxn29188	Methanol diffusion	Diffusion	cpd00116[e0]	Methanol
rxn13310	TRANS-RXNBWI-115401.ce.maizeexp.HCO3_HCO3	Diffusion	cpd00242[e0]	H2CO3
rxn29060	TRANS-RXNBWI-115401.ce.maizeexp.HCO3_HCO3	Diffusion	cpd00242[e0]	H2CO3
rxn29238	TRANS-RXNBWI-115401.ce.maizeexp.HCO3_HCO3	Diffusion	cpd00242[e0]	H2CO3
rxn31553	TRANS-RXNBWI-115401.ce.maizeexp.HCO3_HCO3	Diffusion	cpd00242[e0]	H2CO3
rxn13243	CoA transporter	Diffusion	cpd00010[e0]	CoA
rxn13244	CoA transporter	Diffusion	cpd00010[e0]	CoA
rxn31203	CoA transporter	Diffusion	cpd00010[e0]	CoA
rxn32206	CoA transporter	Diffusion	cpd00010[e0]	CoA
