rnx.id	new.rev	rm.rxn	new.stoichiometry	comment	Reference 	note	abbreviation	name	forced.approval
rxn90105	=		-1:cpd90018:0:0:"(R)-4',7-dihydroxyisoflavanone";1:cpd23494:0:0:"(S)-4',7-dihydroxyisoflavanone"	[SW] Newly introduced based on new MetaCyc reaction	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-22410		dihydrodaizein racemase	dihydrodaizein racemase	
rxn23386	>			[SW] Corrected according to MetaCyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=RXN-13101				
rxn23387	>		-2:cpd24186:0:0:"(3R,4S)-tetrahydrodaidzein";1:cpd00001:0:0:"H2O";1:cpd09832:0:0:"Equol";1:cpd23494:0:0:"(S)-4',7-dihydroxyisoflavanone"	[SW] Corrected according to MetaCyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=RXN-13102		tetrahydrodaidzein reductase	tetrahydrodaidzein reductase	
rxn90106	=		-1:cpd09832:1:0:"Equol";1:cpd09832:0:0:"Equol"	[SW] Putative equol permease			Equol permease	Equol permease	
rxn90107	=		-1:cpd07097:1:0:"Daidzein";1:cpd07097:0:0:"Daidzein"	[SW] Putative daidzein permease			Daidzein permease	Daidzein permease	
rxn90108	=		-1:cpd07105:1:0:"Daidzin";1:cpd07105:0:0:"Daidzin"	[SW] Putative daidzin permease			Daidzin permease	Daidzin permease	
									
rxn20839				[SW] Reaction in archaeal mevalonate pathway IV					TRUE
rxn13772	>		-1:cpd90019:0:0:"trans-anhydromevalonate 5-phosphate";-1:cpd00067:0:0:"H+";1:cpd00011:0:0:"CO2";1:cpd17039:0:0:"Isopentenyl phosphate"	[SW] Reaction in archaeal mevalonate pathway IV and corrected according to MetaCyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=RXN-21278		anhydromevalonate phosphate decarboxylase	anhydromevalonate phosphate decarboxylase	
rxn90109	>		-1:cpd00812:0:0:"5-phosphomevalonate";1:cpd90019:0:0:"trans-anhydromevalonate 5-phosphate";1:cpd00001:0:0:"H2O"	[SW] Reaction in archaeal mevalonate pathway IV	https://metacyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=RXN-21277		phosphomevalonate dehydratase	phosphomevalonate dehydratase	
rxn20838			-1:cpd00002:0:0:"ATP";-1:cpd00812:0:0:"5-phosphomevalonate";1:cpd00011:0:0:"CO2";1:cpd17039:0:0:"Isopentenyl phosphate";1:cpd00008:0:0:"ADP";1:cpd00009:0:0:"Phosphate"	[SW] Corrected according to MetaCyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=RXN-10067				
rxn43975	>		-1:cpd00002:0:0:"ATP";-1:cpd00332:0:0:"Mevalonic acid";1:cpd00008:0:0:"ADP";1:cpd00067:0:0:"H+";1:cpd33518:0:0:"(R)-mevalonate 3-phosphate"	[SW] Reaction required for mevalonic acid pathway II (Thermoplasma)	https://metacyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=RXN-15647		mevalonate-3-kinase	mevalonate-3-kinase	
rxn42732	>		-1:cpd33518:0:0:"(R)-mevalonate 3-phosphate";-1:cpd00002:0:0:"ATP";1:cpd00008:0:0:"ADP";1:cpd00067:0:0:"H+";1:cpd27451:0:0:"3,5-diphosphomevalonate"	[SW] Reaction required for mevalonic acid pathway II (Thermoplasma)	https://metacyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=RXN-15648		mevalonate-3-phosphate-5-kinase	mevalonate-3-phosphate-5-kinase	
rxn41263	>		-1:cpd00067:0:0:"H+";-1:cpd27451:0:0:"3,5-diphosphomevalonate";1:cpd00009:0:0:"Phosphate";1:cpd00011:0:0:"CO2";1:cpd17039:0:0:"Isopentenyl phosphate"	[SW] Reaction required for mevalonic acid pathway II (Thermoplasma)	https://metacyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=RXN-15649		bisphosphomevalonate decarboxylase	bisphosphomevalonate decarboxylase	
									
rxn20827	>			[SW] Reaction required for 3-dehydroquinate biosynthesis in some archaea and corrected according to MetaCyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=RXN-10053				
rxn33374		TRUE		[SW] duplicate reaction to rxn01643					
									
rxn28980		TRUE		[SW] duplicate reaction to rxn03147					
rxn27691		TRUE		[SW] duplicate reaction to rxn03136					
rxn35698		TRUE		[SW] duplicate reaction to rxn03136					
rxn27692		TRUE		[SW] duplicate reaction to rxn03137					
rxn27945		TRUE		[SW] duplicate reaction to rxn00832					
rxn19830		TRUE		[SW] duplicate reaction to rxn03135					
rxn37546		TRUE		[SW] duplicate reaction to rxn03147					
rxn41476	>		-1:cpd00008:0:0:"ADP";-1:cpd00475:0:0:" Ribose 1-phosphate";1:cpd00018:0:0:"AMP";1:cpd00847:0:0:"Ribose 1,5-bisphosphate"	[SW] Reaction required in nucleoside and nucleotide degradation in some archaea, EC 2.7.1.212	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-17337		D-ribose-1-phosphate 5-kinase (ADP) 	D-ribose-1-phosphate 5-kinase (ADP) 	
									
rxn13659		TRUE		[SW] Reaction not found in MetaCyc nor RHEA, BIGG, etc.					
rxn28327		TRUE		[SW] duplicate reaction to rxn00616					
									
rxn09953	>			[SW] Corrected according to MetaCyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-9718				
rxn15597		TRUE		[SW] aggregate reaction with EC 3.2.1.4 and 3.2.1.91. These should not be aggregated					
rxn90110	>		-4:cpd11746:1:0:"Cellulose";-1:cpd00001:1:0:"H2O";1:cpd01376:1:0:"Cellotetraose"	[SW] Extracellular cellulase			Exo-cellulase	Exo-cellulase	
rxn90111	>		-1:cpd01376:1:0:"Cellotetraose";-1:cpd00001:1:0:"H2O";2:cpd00158:1:0:"D-Cellobiose"	[SW] Extracellular cellobiohydrolase			Exo-cellobiohydrolase	Exo-cellobiohydrolase	
									
rxn15999	>			[SW] Corrected according to MetaCyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=RXN-9891				
rxn16000	>			[SW] Corrected according to MetaCyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=RXN-9891				
rxn01474	<			[SW] Corrected according to MetaCyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=1.1.1.43-RXN				
rxn01475	<			[SW] Corrected according to MetaCyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=1.1.1.43-RXN				
									
rxn27926		TRUE		[SW] duplicate reaction to rxn02320					
rxn32479		TRUE		[SW] duplicate reaction to rxn02373					
rxn34566		TRUE		[SW] duplicate reaction to rxn02373					
rxn34567		TRUE		[SW] duplicate reaction to rxn02373					
rxn33819		TRUE		[SW] duplicate reaction to rxn00183					
rxn33820		TRUE		[SW] duplicate reaction to rxn00183					
rxn30382		TRUE		[SW] duplicate reaction to rxn02374					
rxn20496		TRUE		[SW] duplicate reaction to rxn00467					
rxn33315		TRUE		[SW] duplicate reaction to rxn00467					
									
rxn00247	=			[SW] Corrected according to MetaCyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=PEPCARBOXYKIN-RXN				
									
rxn90112	>		-499:cpd00001:1:0:"H2O";-1:cpd90020:1:0:"Cellulose";500:cpd00027:1:0:"D-Glucose"	[JZ] Added from vmh with units per chain n=500 (fibers from cellulose contain 250–500 repeating units per chain cf. 10.1002/anie.200460587)	https://www.vmh.life/#metabolite/cellul		CELLUL_DEGe	Extracellular cellulose degradation	
rxn90113	>		-49:cpd00001:1:0:"H2O";-1:cpd90021:1:0:"Xylan-b-1-4";50:cpd90022:1:0:"Xylooligo-b-1-4"	[SW] Added to have a xylan degradation without ambiguous metabolites	https://metacyc.org/META/NEW-IMAGE?type=PATHWAY&object=PWY-6717		xylanase	Extracellular xylan degradation	
rxn90114	>		-9:cpd00001:1:0:"H2O";-1:cpd90022:1:0:"Xylan-b-1-4";10:cpd00154:1:0:"Xylose"	[SW] Added to have a xylan degradation without ambiguous metabolites	https://metacyc.org/META/NEW-IMAGE?type=PATHWAY&object=PWY-6717		xylosidase	Extracellular xylooligosaccharide degradation	
rxn09995		TRUE		[SW] Reaction used ambiguous metabolite definition					
rxn15600		TRUE		[SW] Reaction used ambiguous metabolite definition					
rxn15601		TRUE		[SW] Reaction used ambiguous metabolite definition					
rxn15581		TRUE		[SW] Reaction used ambiguous metabolite definition					
									
rxn08854				[JZ] updated reaction name			TRANS-RXN-58	Lysine transporter	
rxn05303								Arginine symporter	
									
rxn24606				[JZ] needed for methanogensis from methanol	https://metacyc.org/META/NEW-IMAGE?type=PATHWAY&object=CO2FORM-PWY				TRUE
rxn24607				[JZ] needed for methanogensis from methanol	https://metacyc.org/META/NEW-IMAGE?type=PATHWAY&object=CO2FORM-PWY				TRUE
									
rxn00453	>			[SW] Corrected according to MetaCyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=O-ACETYLHOMOSERINE-THIOL-LYASE-RXN				
rxn32480		TRUE		[SW] duplicate reaction to rxn10470					
rxn32345		TRUE		[SW] duplicate reaction to rxn00453					
rxn09948	>			[SW] highly exergonic according to MetaCyc	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=RXN-18602				
rxn12780		TRUE		[SW] Reaction not found in MetaCyc nor RHEA, BIGG, etc.					
									
rxn11130	>			[JZ] very similar to rxn01068 + wrong reversibility	https://metacyc.org/META/NEW-IMAGE?type=NIL&object=THREODEHYD-RXN&redirect=T			L-threonine:NAD+ oxidoreductase	
									
rxn23106				[SW] Required for iso-LCA biosynthesis (NADPH-dependent)	https://metacyc.org/META/NEW-IMAGE?type=PATHWAY&object=PWY-7756				TRUE
rxn44816	=		-1:cpd00006:0:0:"NADP";-1:cpd02733:0:0:"Deoxycholate";1:cpd00005:0:0:"NADPH";1:cpd00067:0:0:"H+";1:cpd35799:0:0:"12alpha-hydroxy-3-oxo-5beta-cholan-24-oate"	[SW] Required for iso-DCA biosynthesis (NADPH-dependent)	https://metacyc.org/META/NEW-IMAGE?type=PATHWAY&object=PWY-7756		3alpha-HSDH-DCA-NADPH	3alpha-hydroxycholanate dehydrogenase (NADP+) utilizing DCA	
rxn41954	=		-1:cpd00003:0:0:"NAD";-1:cpd17773:0:0:"Isolithocholate";1:cpd00004:0:0:"NADH";1:cpd00067:0:0:"H+";1:cpd01967:0:0:"3-Oxo-5beta-cholanate"	[SW] Required for iso-LCA biosynthesis (NADH-dependent)	https://metacyc.org/META/NEW-IMAGE?type=PATHWAY&object=PWY-7755		3beta-HSDH-LCA-NADH	3beta-hydroxycholanate 3-dehydrogenase (NAD+) forming isoLCA	
rxn42927	=		-1:cpd00003:0:0:"NAD";-1:cpd34659:0:0:"3beta,12alpha-dihydroxy-5beta-cholan-24-oate";1:cpd00004:0:0:"NADH";1:cpd00067:0:0:"H+";1:cpd35799:0:0:"12alpha-hydroxy-3-oxo-5beta-cholan-24-oate"	[SW] Required for iso-DCA biosynthesis (NADH-dependent)	https://metacyc.org/META/NEW-IMAGE?type=PATHWAY&object=PWY-7755		3beta-HSDH-DCA-NADH	3beta-hydroxycholanate 3-dehydrogenase (NAD+) forming isoDCA	
rxn42689	=		-1:cpd00006:0:0:"NADP";-1:cpd17773:0:0:"Isolithocholate";1:cpd00005:0:0:"NADPH";1:cpd00067:0:0:"H+";1:cpd01967:0:0:"3-Oxo-5beta-cholanate"	[SW] Required for iso-LCA biosynthesis (NADPH-dependent)	https://metacyc.org/META/NEW-IMAGE?type=PATHWAY&object=PWY-7756		3beta-HSDH-LCA-NADPH	3beta-hydroxycholanate 3-dehydrogenase (NADP+) forming isoLCA	
rxn48035	=		-1:cpd00006:0:0:"NADP";-1:cpd34659:0:0:"3beta,12alpha-dihydroxy-5beta-cholan-24-oate";1:cpd00005:0:0:"NADPH";1:cpd00067:0:0:"H+";1:cpd35799:0:0:"12alpha-hydroxy-3-oxo-5beta-cholan-24-oate"	[SW] Required for iso-DCA biosynthesis (NADPH-dependent)	https://metacyc.org/META/NEW-IMAGE?type=PATHWAY&object=PWY-7756		3beta-HSDH-DCA-NADPH	3beta-hydroxycholanate 3-dehydrogenase (NADP+) forming isoDCA	
									
rxn33225		TRUE		[SW] duplicate reaction to rxn11689					
rxn33311		TRUE		[SW] duplicate reaction to rxn11689					
rxn32096	=		-1:cpd03778:1:0:"Terephthalate";-2:cpd00067:1:0:"H+";1:cpd03778:0:0:"Terephthalate";2:cpd00067:0:0:"H+"	[SW] Charge-neutral transport of Terephthalate					
rxn32101		TRUE		[SW] duplicate reaction to rxn32096					
rxn23791				[SW] Required for Terephthalate degradation	https://metacyc.org/META/NEW-IMAGE?type=PATHWAY&object=P184-PWY				TRUE
rxn16552				[SW] Required for Terephthalate degradation	https://metacyc.org/META/NEW-IMAGE?type=PATHWAY&object=P184-PWY				TRUE
rxn02143	=		-1:cpd00078:0:0:"Succinyl-CoA";-1:cpd00630:0:0:"3-Oxoadipate";1:cpd00036:0:0:"Succinate";1:cpd01507:0:0:"3-Oxoadipyl-CoA"	[SW] Corrected stoichiometry	https://metacyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=3-OXOADIPATE-COA-TRANSFERASE-RXN&detail-level=3				
rxn00598	<		-1:cpd00022:0:0:"Acetyl-CoA";-1:cpd00078:0:0:"Succinyl-CoA";1:cpd00010:0:0:"CoA";1:cpd01507:0:0:"3-Oxoadipyl-CoA"	[SW] Corrected stoichiometry	https://metacyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=RXN-3641&detail-level=3				
rxn03078	>			[SW] corrected direction	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=1.2.1.45-RXN				
rxn21189				[SW] Required for Terephthalate degradation	https://metacyc.org/META/NEW-IMAGE?type=PATHWAY&object=PWY-6336				TRUE
rxn21190				[SW] Required for Terephthalate degradation	https://metacyc.org/META/NEW-IMAGE?type=PATHWAY&object=PWY-6336				TRUE
rxn24985	<			[SW] Required for Terephthalate degradation	https://metacyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=RXN-8529				
rxn18926				[SW] Required for Terephthalate degradation	https://metacyc.org/META/NEW-IMAGE?type=PATHWAY&object=PWY-6336				TRUE
rxn17400	>			[SW] Required for aromatic compound degradation	https://metacyc.org/META/NEW-IMAGE?type=PATHWAY&object=PWY-5162				
									
rxn30161		TRUE		[SW] duplicate to rxn06936					
rxn06433	>		-1:cpd00002:0:0:"ATP";-1:cpd00041:0:0:"L-Aspartate";-1:cpd11908:0:0:"tRNA(Asn)";1:cpd00012:0:0:"PPi";1:cpd00018:0:0:"AMP";1:cpd12829:0:0:"Asp-tRNA(Asn)";1:cpd00067:0:0:"H+"	[SW] Central reaction in tRNA-dependent Asn biosynthesis	https://metacyc.org/META/NEW-IMAGE?type=PATHWAY&object=PWY490-4			L-Aspartate:tRNAAsn ligase (AMP-forming)	
rxn90115	>		-1:cpd12829:0:0:"Asp-tRNA(Asn)";-1:cpd00053:0:0:"L-Glutamine";-1:cpd00002:0:0:"ATP";-2:cpd00001:0:0:"H2O";1:cpd11908:0:0:"tRNA(Asn)";1:cpd00023:0:0:"L-Glutamate";1:cpd00132:0:0:"L-Asparagine";1:cpd00008:0:0:"ADP";1:cpd00009:0:0:"Phosphate";2:cpd00067:0:0:"H+"	[SW] Central reaction in tRNA-dependent Asn biosynthesis: Note: not 100 percent correct, as no free asn is produced. However the biomass reactions cannot handle asn-tRNA(asn) as its ASN component…	https://metacyc.org/META/NEW-IMAGE?type=PATHWAY&object=PWY490-4		Asp-AdT	asparaginyl-tRNA synthase (glutamine-hydrolysing)	
rxn14309	>		-1:cpd00002:0:0:"ATP";-1:cpd00738:0:0:"phosphoserine";-1:cpd11910:0:0:"tRNA(Cys)";1:cpd00012:0:0:"PPi";1:cpd00018:0:0:"AMP";1:cpd17286:0:0:"O-Phosphoseryl-tRNA(Cys)";1:cpd00067:0:0:"H+"	[SW] Central reaction in tRNA-dependent Cys biosynthesis	https://metacyc.org/META/NEW-IMAGE?type=PATHWAY&object=PWY-6308				
rxn14388	>		-1:cpd17286:0:0:"O-Phosphoseryl-tRNA(Cys)";-1:cpd00239:0:0:"H2S";-1:cpd00001:0:0:"H2O";1:cpd00009:0:0:"Phosphate";1:cpd11910:0:0:"tRNA(Cys)";1:cpd00084:0:0:"L-Cysteine"	[SW] Central reaction in tRNA-dependent Cys biosynthesis: Note: not 100 percent correct, as no free Cys is produced. However the biomass reactions cannot handle cys-tRNA(Cys) as its Cys component…	https://metacyc.org/META/NEW-IMAGE?type=PATHWAY&object=PWY-6308			Cys-tRNA synthase 	
									
rxn43343	=		-1:cpd01394:0:0:"Indolelactate";-1:cpd31402:0:0:"3-(indol-3-yl)acryloyl-CoA";1:cpd34089:0:0:"(R)-3-(indol-3-yl)lactoyl-CoA";1:cpd23008:0:0:"3-(3-indolyl)acrylic acid"	[SW] Reaction of PWY-8017	https://metacyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=RXN-19895		FldA	3-(aryl)acryloyl-CoA:(R)-3-(aryl)lactate CoA-transferase	
rxn40939	>		-1:cpd34089:0:0:"(R)-3-(indol-3-yl)lactoyl-CoA";1:cpd00001:0:0:"H2O";1:cpd31402:0:0:"3-(indol-3-yl)acryloyl-CoA"	[SW] Reaction of PWY-8017	https://metacyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=RXN-19896		fldBC	(R)-3-(aryl)lactoyl-CoA dehydratase	
rxn45361	<		-1:cpd27005:0:0:"ETF-Oxidized";-1:cpd27289:0:0:"indole-3-propionate";-1:cpd00067:0:0:"H+";1:cpd27006:0:0:"ETF-Reduced";1:cpd23008:0:0:"3-(3-indolyl)acrylic acid"	[SW] Reaction of PWY-8017	https://metacyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=RXN-19885		acdA	3-(aryl)acrylate reductase	
rxn90116	=		-1:cpd27289:0:0:"indole-3-propionate";-1:cpd00067:0:0:"H+";1:cpd27289:1:0:"indole-3-propionate";1:cpd00067:1:0:"H+"	[SW] Transport reaction for IPA (indole-3-propionate)			IPA-transport	Indole-3-Propionate transport	
rxn19680	=		-1:cpd00004:0:0:"NADH";-1:cpd27005:0:0:"ETF-Oxidized";-2:cpd00067:0:0:"H+";1:cpd00003:0:0:"NAD";1:cpd27006:0:0:"ETF-Reduced"	[SW] Reaction required to tranfers electrons between NAD(H) and ETF	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=ETFCLOS-RXN		ETF dehydrogenease (NADH)	electron-transferring-flavoprotein dehydrogenase (NADH)	
rxn17738		TRUE		[SW] duplicate reaction to rxn07603; but with redundant identifier for phenyllactate					
rxn43002	>		-1:cpd14973:0:0:"(R)-Phenyllactyl-CoA";1:cpd00001:0:0:"H2O";1:cpd00422:0:0:"Cinnamoyl-CoA";1:cpd00067:0:0:"H+"	[SW] Reaction of PWY-8014	https://metacyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=RXN-19883		aryllactyl-CoA dehydratase 	(R)-3-(aryl)lactoyl-CoA dehydratase	
rxn07603	>		-1:cpd00067:0:0:"H+";-1:cpd03331:0:0:"(R)-phenyllactate";-1:cpd00422:0:0:"Cinnamoyl-CoA";1:cpd00333:0:0:"(E)-Cinnamate";1:cpd14973:0:0:"(R)-Phenyllactyl-CoA"	[SW] Change in identifier for Cinnamoyl-CoA					
rxn40746	<		-1:cpd27005:0:0:"ETF-Oxidized";-1:cpd03343:0:0:"Phenylpropanoate";-1:cpd00067:0:0:"H+";1:cpd27006:0:0:"ETF-Reduced";1:cpd00333:0:0:"(E)-Cinnamate"	[SW] Reaction of PWY-8014	https://metacyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=RXN-19882		3-(aryl)acrylate reductase	3-(aryl)acrylate reductase	
rxn10133		TRUE		[SW] duplicate to rxn09182					
rxn46948	=		-1:cpd00192:0:0:"4-Coumaroyl-CoA";-1:cpd02461:0:0:"(R)-3-(4-Hydroxyphenyl)lactate";1:cpd00604:0:0:"4-Coumarate";1:cpd34727:0:0:"(R)-3-(4-hydroxyphenyl)lactoyl-CoA"	[SW] Reaction of PWY-8016	https://metacyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=RXN-19897		FldA	3-(aryl)acryloyl-CoA:(R)-3-(aryl)lactate CoA-transferase	
rxn44705	>		-1:cpd34727:0:0:"(R)-3-(4-hydroxyphenyl)lactoyl-CoA";1:cpd00001:0:0:"H2O";1:cpd00192:0:0:"4-Coumaroyl-CoA"	[SW] Reaction of PWY-8016	https://metacyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=RXN-19898		aryllactyl-CoA dehydratase 	(R)-3-(aryl)lactoyl-CoA dehydratase	
rxn12400			-1:cpd00067:1:0:"H+";-1:cpd00604:1:0:"4-Coumarate";1:cpd00067:0:0:"H+";1:cpd00604:0:0:"4-Coumarate"	[SW] Change comparatment of left 4-coumarate (p to e)					
rxn46031	<		-1:cpd00067:0:0:"H+";-1:cpd01202:0:0:"Phloretate";-1:cpd27005:0:0:"ETF-Oxidized";1:cpd00604:0:0:"4-Coumarate";1:cpd27006:0:0:"ETF-Reduced"	[SW] Reaction of PWY-8016	https://metacyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=RXN-19888		3-(aryl)acrylate reductase 	3-(aryl)acrylate reductase 	
rxn90117	=		-1:cpd01202:0:0:"Phloretate";-1:cpd00067:0:0:"H+";1:cpd01202:1:0:"Phloretate";1:cpd00067:1:0:"H+"	[SW] Transport reaction for Phloretate			Phloretate-transport	Phloretate-transport	
									
rxn41427	>		-3:cpd00067:0:0:"H+";-1:cpd00239:0:0:"H2S";-1:cpd00346:0:0:"L-Aspartate4-semialdehyde";-2:cpd11620:0:0:"Reducedferredoxin";1:cpd00001:0:0:"H2O";1:cpd00135:0:0:"Homocysteine";2:cpd11621:0:0:"Oxidizedferredoxin"	[SW] Key-reaction in a methionine bionsynthetic pathway. MetaCyc ID PWY-7977	https://metacyc.org/META/NEW-IMAGE?type=REACTION-IN-PATHWAY&object=RXN-19380		asd-S-transferase	L-aspartate semialdehyde sulfurtransferase	
rxn32690		TRUE		[SW] duplicate reaction to rxn00484					
rxn09326		TRUE		[SW] duplicate reaction to rxn05663					
rxn09709		TRUE		[SW] duplicate reaction to rxn05663					
rxn34411		TRUE		[SW] duplicate reaction to rxn05663					
rxn32036		TRUE		[SW] duplicate reaction to rxn32033					
rxn32039		TRUE		[SW] duplicate reaction to rxn32033					
rxn31860		TRUE		[SW] duplicate reaction to rxn14082					
rxn31864		TRUE		[SW] duplicate reaction to rxn14082					
									
rxn90118	=		-1:cpd00067:1:0:"H+";-1:cpd00318:0:0:"Tryptamine";1:cpd00318:1:0:"Tryptamine";1:cpd00067:0:0:"H+"	[SW] Tryptamine-proton Antiport to ensure charge-neutral transport		transport	tryptamine-proton-antiporter	Tryptamine transport via proton antiport	
rxn05686		TRUE		[SW] Reaction is not charge neutral (transport of net-charge 2)					
rxn90119	=		-1:cpd00067:1:0:"H+";-1:cpd00374:0:0:"Tyramine";1:cpd00374:1:0:"Tyramine";1:cpd00067:0:0:"H+"	[SW] Tyramine-proton Antiport to ensure charge-neutral transport		transport	Tyramine-proton-antiporter	Tyramine transport via proton antiport	
rxn28979		TRUE		[SW] duplicate reaction to rxn00126					
rxn19827		TRUE		[SW] duplicate reaction to rxn00182					
rxn19316		TRUE		[SW] duplicate reaction to rxn00256					
rxn15055		TRUE		[SW] duplicate reaction to rxn00468					
rxn37807		TRUE		[SW] duplicate reaction to rxn00502					
rxn19041		TRUE		[SW] duplicate reaction to rxn00649					
rxn19042		TRUE		[SW] duplicate reaction to rxn00649					
rxn32343		TRUE		[SW] duplicate reaction to rxn00649					
rxn33233		TRUE		[SW] duplicate reaction to rxn00649					
rxn33240		TRUE		[SW] duplicate reaction to rxn05733					
rxn33241		TRUE		[SW] duplicate reaction to rxn05733					
rxn23817		TRUE		[SW] duplicate reaction to rxn05733					
rxn10448		TRUE		[SW] duplicate reaction to rxn08188					
rxn09688		TRUE		[SW] duplicate reaction to rxn08323					
rxn12416		TRUE		[SW] duplicate reaction to rxn08323					
									
rxn18552				[SW] ATP-dependent stachyose import					TRUE
rxn90120	>		-1:cpd00076:0:0:"sucrose";-1:cpd21648:0:0:"6-kestotriose";1:cpd25730:0:0:"6,6-kestotetraose";1:cpd00027:0:0:"D-Glucose"	[SW] Reaction for EC 2.4.1.10	https://metacyc.org/compound?orgid=META&id=6-KESTOSE		levansucrase	levansucrase	
rxn90121	>		-1:cpd21648:0:0:"6-kestotriose";-1:cpd00001:0:0:"H2O";1:cpd00076:0:0:"sucrose";1:cpd00082:0:0:"D-Fructose"	[SW] involved in levan degradation	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=3.2.1.154-RXN		kestotriose fructosidase	kestotriose fructosidase	
rxn90122	>		-1:cpd25730:0:0:"6,6-kestotetraose";-1:cpd00001:0:0:"H2O";1:cpd21648:0:0:"6-kestotriose";1:cpd00082:0:0:"D-Fructose"	[SW] involved in levan degradation	https://metacyc.org/META/NEW-IMAGE?type=REACTION&object=3.2.1.154-RXN		kestotetraose fructosidase	kestotetraose fructosidase	
rxn17933		TRUE		[SW] highly unbalanced					
rxn17983		TRUE		[SW] highly unbalanced					
rxn90123	>		-1:cpd00155:1:0:"glycogen";-1:cpd00001:1:0:"H2O";1:cpd01262:1:0:"Amylotriose";1:cpd00179:1:0:"Maltose"	[SW] A glycogen hydrolase that hydrolyses (1->6)-α-D-glucosidic branch linkages and releases shorter maltodextrins. Extracellular	https://doi.org/10.1038/s41564-023-01447-2		isoamylase	debranching enzyme, glycogen α-1,6-glucanohydrolase	
