# gapseq version: 1.5.0 d9387beb
# Sequence DB md5sum: 954ab58 (2024-11-06, Bacteria)
# genome_format=prot;taxonomy=Bacteria;ORF_coverage=23.07;gram=neg
ID	Name	Prediction	Completeness	Status	NrReaction	NrSpontaneous	NrVague	NrKeyReaction	NrReactionFound	NrKeyReactionFound	ReactionsFound	SpontaneousReactions	KeyReactions
|PWY-8265|	roxarsone (and nitarsone) degradation IV	FALSE	33.3333333333333		6	0	2	0	2	0	RXN-22355 RXN-22357		
|PWY-8266|	arsenite methylation (bacterial)	FALSE	0		7	1	0	0	0	0		RXN-21019	
|PWY-8267|	methylarsonous acid detoxification I	FALSE	0		1	0	1	0	0	0			
|PWY-8268|	methylarsonous acid detoxification II	TRUE	100	full	1	0	0	0	1	0	RXN-21018		
|PWY-8269|	methylarsonous acid detoxification III	FALSE	0		1	0	0	0	0	0			
|PWY-8270|	cyclic electron flow	FALSE	0		3	0	1	0	0	0			
|PWY-8271|	NADPH to cytochrome c oxidase via plastocyanin	FALSE	66.6666666666667		4	0	1	0	2	0	1.18.1.2-RXN RXN1YI0-22		
|PWY-8272|	Escherichia coli serotype O:49 O antigen biosynthesis	FALSE	0		8	0	2	0	0	0			
|PWY-8273|	UDP-3-acetamido-2-amino-2,3-dideoxy-&alpha;-D-glucopyranose biosynthesis	FALSE	50		2	0	0	0	1	0	RXN-22424		
|PWY-8274|	pyruvate fermentation to (R)-lactate	FALSE	0		1	0	0	0	0	0			
|PWY-8275|	pyruvate decarboxylation to acetyl CoA III	FALSE	0		1	0	0	0	0	0			
|PWY-8276|	4-aminobenzoate biosynthesis II	FALSE	50		2	0	0	0	1	0	ADCLY-RXN		
|PWY-8277|	NAD de novo biosynthesis IV (anaerobic)	TRUE	83.3333333333333	threshold	6	0	0	0	5	0	NAD-SYNTH-GLN-RXN NICONUCADENYLYLTRAN-RXN QUINOLINATE-SYNTHA-RXN QUINOPRIBOTRANS-RXN RXN-9772		
|PWY-8279|	palmitate biosynthesis III	TRUE	96.551724137931	threshold	29	0	0	1	28	1	4.2.1.58-RXN 4.2.1.59-RXN 4.2.1.61-RXN RXN-9514 RXN-9515 RXN-9516 RXN-9518 RXN-9520 RXN-9521 RXN-9523 RXN-9524 RXN-9526 RXN-9527 RXN-9528 RXN-9530 RXN-9531 RXN-9532 RXN-9533 RXN-9534 RXN-9535 RXN-9536 RXN-9537 RXN-9538 RXN-9539 RXN-9540 RXN-9542 RXN-9623 RXN-9655		RXN-9515
|PWY-8280|	stearate biosynthesis IV	FALSE	66.6666666666667		6	0	0	1	4	0	RXN-16380 RXN-9632 RXN-9633 RXN-9634		RXN-22455
|PWY-8281|	4-aminobenzoate biosynthesis III	FALSE	0		1	0	0	0	0	0			
|PWY-8282|	adenosylcobinamide-GDP salvage from assorted adenosylcobamides	FALSE	50		2	0	0	0	1	0	COBINPGUANYLYLTRANS-RXN		
|PWY-8283|	lipid IVA biosynthesis (generic)	TRUE	83.3333333333333	threshold	6	0	0	0	5	0	RXN-22480 RXN-22481 RXN-22482 RXN-22484 RXN-22485		
|PWY-8284-1|	Kdo transfer to lipid IVA (Vibrio cholerae serogroup O1 El Tor)	FALSE	50		2	0	0	0	1	0	RXN2G6Z-2		
|PWY-8284|	Kdo transfer to lipid IVA (generic)	TRUE	100	full	2	0	0	0	2	0	RXN-22486 RXN-22487		
|PWY-8285|	(Kdo)2-lipid A biosynthesis (generic)	FALSE	0		2	0	0	0	0	0			
|PWY-8286|	carbofuran degradation I	FALSE	0		5	0	2	0	0	0			
|PWY-8287|	carbofuran degradation II	FALSE	0		3	0	2	0	0	0			
|PWY-8288|	carbofuran degradation III	FALSE	0		1	0	0	0	0	0			
|PWY-8289|	dZTP biosynthesis	TRUE	100	full	5	0	1	0	4	0	RXN-22497 RXN-22498 RXN-22499 RXN0-385		
|PWY-8291|	L-aspartate degradation II (aerobic)	FALSE	66.6666666666667		3	0	1	0	2	0	ASPARTASE-RXN GLUTAMINESYN-RXN		
|PWY-8292|	trimethylamine N-oxide biosynthesis	FALSE	0		1	0	0	0	0	0			
|PWY-8293|	alazopeptin biosynthesis	FALSE	0		5	0	5	0	0	0			
|PWY-8294|	L-aspartate degradation III (anaerobic)	FALSE	66.6666666666667		3	0	1	0	2	0	ASPARTASE-RXN GLUTAMINESYN-RXN		
|PWY-8295|	nitrite biosynthesis	FALSE	0		2	0	0	0	0	0			
|PWY-8296|	cremeomycin biosynthesis	FALSE	28.5714285714286		7	0	0	1	2	0	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN ASPARTATEKIN-RXN		RXN-22533
|PWY-8297|	6-diazo-5-oxo-L-norleucine biosynthesis	FALSE	0		3	0	3	0	0	0			
|PWY-8298|	streptozotocin biosynthesis	FALSE	0		3	0	1	0	0	0			
|PWY-8299|	(3S)-diazinane-3-carboxylate biosynthesis	FALSE	0		2	0	0	0	0	0			
|PWY-82|	UDP-&beta;-L-arabinose biosynthesis II (from &beta;-L-arabinose)	FALSE	0		2	0	0	0	0	0			
|PWY-8300|	D-cycloserine inhibition of pyridoxal 5'-phosphate	FALSE	0		7	6	1	0	0	0		RXN-22544 RXN-22545 RXN-22546 RXN-22547 RXN-22548 RXN-22549	
|PWY-8301|	S-(6-hydroxy-4-methylhexan-4-yl)-L-cysteinylglycine biosynthesis	FALSE	50		2	0	1	0	1	0	RXN-19604		
|PWY-8302|	S-(6-hydroxy-4-methylhexan-4-yl)-L-cysteinylglycine degradation	FALSE	33.3333333333333		3	0	1	0	1	0	RXN-19544		
|PWY-8303|	reductive glycine pathway of autotrophic CO2 fixation	FALSE	55.5555555555556		9	0	0	0	5	0	ACETATE--COA-LIGASE-RXN ACETATEKIN-RXN GCVMULTI-RXN METHENYLTHFCYCLOHYDRO-RXN METHYLENETHFDEHYDROG-NADP-RXN		
|PWY-8304|	methanogenesis from methoxylated aromatic compounds	FALSE	0		3	0	1	0	0	0			
|PWY-8305|	methoxylated aromatic compound degradation II	FALSE	25		9	0	1	0	2	0	ACETATE--COA-LIGASE-ADP-FORMING-RXN METHELENE-THMPT-OXI-RXN		
|PWY-8306|	methoxylated aromatic compound degradation I	FALSE	0		2	0	0	0	0	0			
|PWY-8307|	L-carnitine degradation IV	FALSE	0		2	0	1	0	0	0			
|PWY-8308|	thiazole component of thiamine diphosphate biosynthesis IV	FALSE	0		2	0	1	0	0	0			
|PWY-8314|	inulin degradation	FALSE	0		3	0	0	0	0	0			
|PWY-8317|	cyclobis-(1&rarr;6)-&alpha;-nigerosyl biosynthesis	FALSE	0		3	0	0	0	0	0			
|PWY-8318|	L-fucose degradation III	FALSE	50		8	2	0	0	3	0	L-FUCONATE-HYDRATASE-RXN RXN-12096 RXN-22641	RXN-22638 RXN0-5298	
|PWY-8319|	NiFe(CO)(CN)2 cofactor biosynthesis	FALSE	0		10	0	1	0	0	0			
|PWY-8320|	(3R)-N-[(2S)-1-hydroxy-6-[(3R)-3-isocyanobutanamido]hexan-2-yl]-3-isocyanobutanamide biosynthesis	FALSE	33.3333333333333		7	0	1	0	2	0	RXN-22660 RXN-22664		
|PWY-8321|	salicylate biosynthesis II	FALSE	0		3	1	1	0	0	0		RXN-22684	
|PWY-8322|	protein N-glycosylation processing of proteins targeted for retention in cellular organelles (cis-Golgi, yeast)	FALSE	0		3	0	2	0	0	0			
|PWY-8323|	protein N-glycosylation processing of mannoproteins (cis-Golgi, yeast)	FALSE	0		7	0	5	0	0	0			
|PWY-8324|	D-tagatose degradation	FALSE	0		3	0	1	0	0	0			
|PWY-8325|	glycine betaine degradation III	TRUE	80	threshold	7	2	0	0	4	0	GLYOHMETRANS-RXN RXN-22705 RXN-22743 RXN-22744	RXN-15124 RXN-15127	
|PWY-8326|	grayanate biosynthesis	FALSE	0		6	0	6	0	0	0			
|PWY-8327|	atranorin biosynthesis	FALSE	0		7	0	7	0	0	0			
|PWY-8328|	acetate and ATP formation from acetyl-CoA III	TRUE	100	full	1	0	0	0	1	0	ACETATE--COA-LIGASE-RXN		
|PWY-8329|	L-arabinose degradation V	FALSE	60		6	1	0	1	3	0	L-ARABINONATE-DEHYDRATASE-RXN RXN-22815 RXN-8774	RXN-14809	RXN-22814
|PWY-8330|	D-xylose degradation VI	FALSE	40		5	0	2	0	2	0	RXN-22815 XYLONATE-DEHYDRATASE-RXN		RXN-22813
|PWY-8331|	D-arabinose degradation IV	FALSE	40		6	1	2	0	2	0	ARABINONATE-DEHYDRATASE-RXN RXN-22815	RXN-14807	RXN-22813
|PWY-8334|	D-arabinose degradation V	FALSE	33.3333333333333		3	0	0	1	1	1	RXN-22816		RXN-22816
|PWY-8335|	plasmalogen biosynthesis II (anaerobic)	FALSE	0		1	0	0	0	0	0			
|PWY-8336|	valinomycin biosynthesis	FALSE	0		8	0	0	0	0	0			
|PWY-8337|	&gamma;-butyrobetaine degradation I	FALSE	66.6666666666667		4	0	1	0	2	0	RXN-22878 RXN-22879		
|PWY-8339|	&gamma;-butyrobetaine degradation III	FALSE	50		4	0	2	0	2	0	CARNDETRU-RXN RXN-22884		
|PWY-8340|	isoorientin biosynthesis II	FALSE	0		1	0	1	0	0	0			
|PWY-8341|	N1-methyl-N3-aminocarboxypropyl-pseudouridine-modified rRNA biosynthesis	FALSE	33.3333333333333		3	0	1	0	1	0	RXN-13327		
|PWY-8342|	coenzyme A biosynthesis III (archaea)	FALSE	75		4	0	0	2	3	1	P-PANTOCYSDECARB-RXN P-PANTOCYSLIG-RXN PANTEPADENYLYLTRAN-RXN		P-PANTOCYSLIG-RXN RXN-22912
|PWY-8343|	leinamycin biosynthesis	FALSE	8.33333333333333		13	0	1	0	1	0	RXN-22928		
|PWY-8344|	ansamitocin P biosynthesis	FALSE	0		11	0	0	0	0	0			
|PWY-8345|	malbrancheamide biosynthesis	FALSE	0		11	1	8	0	0	0		RXN-22950	
|PWY-8347|	adipate biosynthesis	TRUE	100	full	5	0	0	0	5	0	RXN-22974 RXN-22975 RXN-2425 RXN-3641 RXN0-2044		
|PWY-8348|	sulfoquinovose degradation IV	FALSE	0		2	0	0	0	0	0			
|PWY-8349|	sulfoquinovose degradation V	FALSE	16.6666666666667		7	0	1	2	1	0	RXN-20701		RXN-22970 RXN-22971
|PWY-8350|	sulfoquinovose degradation VI	FALSE	25		5	0	1	2	1	1	RXN-17101		RXN-15298 RXN-17101
|PWY-8351|	sulfoquinovosyl diacylglycerides and sulfoquinovosyl glycerol degradation	FALSE	0		2	0	0	0	0	0			
|PWY-8352|	NAD de novo biosynthesis III	TRUE	83.3333333333333	threshold	6	0	0	0	5	0	NAD-SYNTH-GLN-RXN NICONUCADENYLYLTRAN-RXN QUINOLINATE-SYNTHA-RXN QUINOPRIBOTRANS-RXN RXN-22981		
|PWY-8353|	3-thia-L-glutamate biosynthesis	FALSE	0		4	0	4	0	0	0			
|PWY-8354|	adipate degradation	TRUE	100	full	5	0	0	0	5	0	RXN-22974 RXN-22997 RXN-2425 RXN-3641 RXN0-2044		
|PWY-8355|	peptido-conjugates in tissue regeneration biosynthesis	FALSE	25		17	0	5	0	3	0	RXN-23012 RXN-23014 RXN-23017		
|PWY-8356|	maresin biosynthesis	FALSE	0		5	0	2	0	0	0			
|PWY-8357|	protectin biosynthesis	FALSE	0		6	0	1	0	0	0			
|PWY-8358|	curacin A biosynthesis	FALSE	9.09090909090909		22	0	0	0	2	0	MALONYL-COA-DECARBOXYLASE-RXN RXN-23036		
|PWY-8359|	taurine biosynthesis III	FALSE	33.3333333333333		3	0	1	0	1	0	CYSTEINE-LYASE-RXN		
|PWY-8360|	hectochlorin biosynthesis	FALSE	7.14285714285714		15	0	1	0	1	0	RXN-16468		
|PWY-8361|	apratoxin A biosynthesis	FALSE	4.54545454545455		22	0	8	0	1	0	RXN-23072		
|PWY-8362|	photorespiration II	FALSE	70		10	0	0	3	7	2	GCVMULTI-RXN GKI-RXN GLYCERATE-DEHYDROGENASE-RXN GLYOHMETRANS-RXN GPH-RXN RXN0-7229 SERINE--GLYOXYLATE-AMINOTRANSFERASE-RXN		GKI-RXN RXN-961 RXN0-7229
|PWY-8363|	photorespiration III	FALSE	66.6666666666667		9	0	0	3	6	1	GCVMULTI-RXN GLYCERATE-DEHYDROGENASE-RXN GLYOHMETRANS-RXN GPH-RXN RXN0-7229 SERINE--GLYOXYLATE-AMINOTRANSFERASE-RXN		GLY3KIN-RXN RXN-961 RXN0-7229
|PWY-8364|	7,8-dimethylmenaquinone biosynthesis	FALSE	0		5	0	4	0	0	0			
|PWY-8365|	C25,25 CDP-archaeol biosynthesis	FALSE	0		10	0	3	0	0	0			
|PWY-8366|	septacidin biosynthesis	FALSE	0		7	0	0	0	0	0			
|PWY-8367|	hygromycin B biosynthesis	FALSE	0		17	0	0	0	0	0			
|PWY-8368|	clorobiocin biosynthesis	FALSE	10		10	0	0	0	1	0	RXN-23158		
|PWY-8370|	leporin B biosynthesis	FALSE	0		5	0	5	0	0	0			
|PWY-8371|	mannosylerythritol lipids biosynthesis	FALSE	0		7	0	7	0	0	0			
|PWY-8372|	erythritol biosynthesis I	FALSE	50		2	0	1	0	1	0	RXN-23188		
|PWY-8373|	erythritol biosynthesis II	FALSE	50		2	0	1	0	1	0	RXN-23191		
|PWY-8374|	antimycin biosynthesis	FALSE	8.33333333333333		13	1	0	0	1	0	RXN-23195	RXN-23197	
|PWY-8375|	benzene degradation IV (anaerobic)	FALSE	0		1	0	0	0	0	0			
|PWY-8376|	benzene degradation III (anaerobic)	FALSE	0		1	0	0	0	0	0			
|PWY-8377|	lactate fermentation to acetate, CO2 and hydrogen (Desulfovibrionales)	FALSE	57.1428571428571		8	0	1	0	4	0	1.1.2.5-RXN ACETATEKIN-RXN L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN PHOSACETYLTRANS-RXN		
|PWY-8378|	Kdo-lipid A biosynthesis (Vibrio cholerae serogroup O1 El Tor)	FALSE	0		2	0	0	0	0	0			
|PWY-8379|	sibiromycin biosynthesis	FALSE	0		16	1	1	0	0	0		RXN-12854	
|PWY-8380|	dTDP-sibirosamine biosynthesis	FALSE	50		6	0	0	0	3	0	DTDPGLUCDEHYDRAT-RXN DTDPGLUCOSEPP-RXN RXN-23238		
|PWY-8381|	sulfazecin biosynthesis	FALSE	6.25		16	0	0	0	1	0	RXN-23288		
|PWY-8382|	diazepinomicin biosynthesis	FALSE	0		9	0	2	0	0	0			
|PWY-8383|	myxochelin A and B biosynthesis	FALSE	22.2222222222222		9	0	0	0	2	0	DHBAMPLIG-RXN RXN-23310		
|PWY-8384|	vitamin B6 degradation II	FALSE	0		6	0	6	0	0	0			
|PWY-8386|	benzene degradation II (aerobic)	FALSE	0		3	0	0	0	0	0			
|PWY-8387|	microcin C biosynthesis	FALSE	0		7	0	1	0	0	0			
|PWY-8388|	aspoquinolone biosynthesis	FALSE	0		7	0	7	0	0	0			
|PWY-8389|	penigequinolone biosynthesis	FALSE	0		9	1	8	0	0	0		RXN-23357	
|PWY-8390|	D-glucuronate degradation III	TRUE	100	full	2	1	0	1	1	1	RXN-11407	RXN-15921	RXN-11407
|PWY-8391|	D-galacturonate degradation III	FALSE	50		2	0	0	0	1	0	URONATE-DEHYDROGENASE-RXN		
|PWY-8392|	D-arabinitol degradation II	FALSE	0		2	0	1	0	0	0			
|PWY-8393|	xylitol degradation II	FALSE	0		2	0	1	0	0	0			
|PWY-8394|	ribitol degradation II	FALSE	0		2	0	1	0	0	0			
|PWY-8395|	linoleate metabolites biosynthesis	FALSE	0		14	0	7	0	0	0			
|PWY-8396|	di-homo-&gamma;-linolenate metabolites biosynthesis	FALSE	12.5		16	0	5	0	2	0	RXN-23452 RXN-23456		
|PWY-8397|	arachidonate metabolites biosynthesis	FALSE	4.16666666666667		74	2	42	0	3	0	1.1.1.232-RXN 15-OXOPROSTAGLANDIN-13-REDUCTASE-RXN RXN-23392	RXN-23417 RXN-23418	
|PWY-8398|	&alpha;-linolenate metabolites biosynthesis	FALSE	0		7	0	1	0	0	0			
|PWY-8399|	icosapentaenoate metabolites biosynthesis	FALSE	6.45161290322581		35	4	11	0	2	0	RXN-23484 RXN-23488	RXN-23513 RXN-23514 RXN-23515 RXN-23516	
|PWY-83|	monolignol glucosides biosynthesis	FALSE	0		4	0	4	0	0	0			
|PWY-8400|	docosahexaenoate metabolites biosynthesis	FALSE	0		31	2	10	0	0	0		RXN-23510 RXN-23511	
|PWY-8402|	N-(1-deoxy-D-fructos-1-yl)-L-asparagine degradation	FALSE	0		5	1	1	0	0	0		RXN-23528	
|PWY-8404|	glycolysis VI (from fructose)	TRUE	80	threshold	11	0	1	1	8	1	2PGADEHYDRAT-RXN GAPOXNPHOSPHN-RXN PEPDEPHOS-RXN PHOSGLYPHOS-RXN RXN-15513 RXN-8631 TRIOKINASE-RXN TRIOSEPISOMERIZATION-RXN		RXN-8631
|PWY-8407|	fumagillin biosynthesis	FALSE	0		8	0	8	0	0	0			
|PWY-8408|	erinacine biosynthesis	FALSE	0		13	3	10	0	0	0		RXN-23578 RXN-23580 RXN-23581	
|PWY-8409|	cyathin biosynthesis	FALSE	0		5	0	5	0	0	0			
|PWY-8410|	representative whole plasma arachidonate-derived icosanoids I	FALSE	10		13	0	3	0	1	0	1.1.1.232-RXN		
|PWY-8411|	representative whole plasma arachidonate-derived icosanoids II	FALSE	6.25		19	0	3	0	1	0	1.1.1.232-RXN		
|PWY-8412|	representative whole plasma DHA-derived icosanoids	FALSE	0		12	2	0	0	0	0		RXN-23510 RXN-23511	
|PWY-8413|	representative whole plasma EPA-derived icosanoids	FALSE	0		4	1	0	0	0	0		RXN-23515	
|PWY-8414|	glycerol dibiphytanyl glycerol tetraether lipid biosynthesis	FALSE	0		1	0	1	0	0	0			
|PWY-8415|	macrocyclic archaeol phospholipid biosynthesis	FALSE	0		1	0	1	0	0	0			
|PWY-8416|	CDP-ribitol biosynthesis	FALSE	0		2	0	0	0	0	0			
|PWY-8418|	S-benzyl-L-cysteine degradation	FALSE	20		5	0	0	0	1	0	RXN-22642		
|PWY-8419|	L-canavanine degradation II	FALSE	66.6666666666667		6	0	2	0	4	0	ASPARTASE-RXN RXN-18427 RXN-23606 RXN-23610		
|PWY-8421|	Helicobacter pylori 26695 lipopolysaccharide biosynthesis (final steps)	FALSE	0		2	0	0	0	0	0			
|PWY-8422|	Porphyromonas gingivalis lipopolysaccharide (O-LPS) biosynthesis (final steps)	FALSE	0		2	0	0	0	0	0			
|PWY-8423|	Salmonella typhimurium LT2 lipopolysaccharide biosynthesis (final steps)	FALSE	0		2	0	0	0	0	0			
|PWY-8424|	ascomycin biosynthesis	FALSE	0		13	0	1	0	0	0			
|PWY-8425|	(2S)-ethylmalonyl-CoA biosynthesis	FALSE	75		4	0	0	0	3	0	3-HYDROXBUTYRYL-COA-DEHYDRATASE-RXN ACETYL-COA-ACETYLTRANSFER-RXN RXN-5901		
|PWY-8426|	(2R)-methoxymalonyl-[acp] biosynthesis	FALSE	25		4	0	0	0	1	0	RXN-16916		
|PWY-8427|	2-allylmalonyl-CoA biosynthesis	FALSE	28.5714285714286		8	0	1	0	2	0	RXN-23642 RXN-23643		
|PWY-8428|	2-O-(&beta;-D-mannosyl-(1&rarr;2)-&beta;-D-mannosyl)-bis(myo-inositol) 1,3'-phosphate biosynthesis	FALSE	0		2	0	0	0	0	0			
|PWY-8429|	1-(sn-glycero-1-phospho)-1D-myo-inositol biosynthesis	FALSE	0		3	0	1	0	0	0			
|PWY-842|	starch degradation I	FALSE	0		3	0	1	0	0	0			
|PWY-8430|	1-(sn-glycero-3-phospho)-1D-myo-inositol biosynthesis	FALSE	0		3	0	1	0	0	0			
|PWY-8431|	L-mimosine degradation	FALSE	0		8	4	1	0	0	0		RXN-12947 RXN-15124 RXN-15127 RXN-23669	
|PWY-8432|	4-hydroxypyridine degradation	FALSE	0		6	1	2	0	0	0		RXN-23669	
|PWY-8434|	cucurbitacin biosynthesis	FALSE	0		14	0	14	0	0	0			
|PWY-8435|	yeast mannan degradation	FALSE	0		5	0	5	0	0	0			
|PWY-8436|	mammalian high-mannose N-glycan degradation	FALSE	20		5	0	3	0	1	0	RXN-23730		
|PWY-8437|	furaquinocin biosynthesis	FALSE	0		8	0	1	0	0	0			
|PWY-8438|	corallopyronin A biosynthesis	FALSE	6.66666666666667		30	0	0	0	2	0	RXN-23752 RXN-23765		
|PWY-8439|	poly-&gamma;-D-glutamate biosynthesis	FALSE	66.6666666666667		4	0	1	0	2	0	RXN-23852 RXN-23853		
|PWY-8440|	nucleoside and nucleotide degradation (halobacteria)	FALSE	33.3333333333333		6	0	2	0	2	0	DARABALDOL-RXN RXN-8801		
|PWY-8441|	(4R)-4-[(E)-2-butenyl]-4-methyl-L-threonine biosynthesis	FALSE	0		5	0	5	0	0	0			
|PWY-8442|	hyperxanthone E biosynthesis	FALSE	0		2	0	2	0	0	0			
|PWY-8443|	cyclosporin A biosynthesis	FALSE	13.3333333333333		15	0	12	0	2	0	ALARACECAT-RXN THREDEHYD-RXN		
|PWY-8444|	L-fucose degradation II	FALSE	33.3333333333333		5	1	1	0	1	0	L-FUCONATE-HYDRATASE-RXN	RXN0-5298	RXN-23808
|PWY-8445|	puerarin degradation	FALSE	0		2	0	0	0	0	0			
|PWY-8446|	carminate degradation	FALSE	0		2	0	1	0	0	0			
|PWY-8447|	carminate biosynthesis	FALSE	0		4	0	4	0	0	0			
|PWY-8448|	D-alanine degradation	FALSE	0		1	0	0	0	0	0			
|PWY-8449|	mannopine and agropine biosynthesis	FALSE	0		4	2	0	0	0	0		RXN-14408 RXN-22790	
|PWY-8450|	pyruvate-derived opine biosynthesis I (bacteria)	FALSE	0		3	0	0	0	0	0			
|PWY-8451|	2-oxoglutarate-derived opine biosynthesis	FALSE	0		2	0	0	0	0	0			
|PWY-84|	resveratrol biosynthesis	FALSE	0		4	1	3	0	0	0		RXN-7578	
|PWY-861|	dhurrin biosynthesis	FALSE	0		7	0	7	0	0	0			
|PWY-862|	fructan degradation	FALSE	0		3	0	3	0	0	0			
|PWY-881|	trehalose biosynthesis II	FALSE	50		2	0	0	1	1	1	RXN-761		RXN-761
|PWY-882|	L-ascorbate biosynthesis I (plants, L-galactose pathway)	FALSE	50		5	0	1	0	2	0	RXN-1884 RXNQT-4142		
|PWY-922|	mevalonate pathway I (eukaryotes and bacteria)	FALSE	14.2857142857143		7	0	0	2	1	0	ACETYL-COA-ACETYLTRANSFER-RXN		1.1.1.34-RXN DIPHOSPHOMEVALONTE-DECARBOXYLASE-RXN
|PWY-981|	salicylate biosynthesis III	FALSE	0		2	0	2	0	0	0			
|PWY0-1021|	L-alanine biosynthesis III	TRUE	100	full	1	0	0	0	1	0	RXN-12588		
|PWY0-1182|	trehalose degradation II (cytosolic)	FALSE	50		2	0	0	1	1	0	GLUCOKIN-RXN		TREHALA-RXN
|PWY0-1221|	putrescine degradation II	TRUE	75	keyenzyme	4	0	0	1	3	1	RXN0-3901 RXN0-3921 RXN0-3922		RXN0-3901
|PWY0-1241|	ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	FALSE	0		5	0	0	1	0	0			5.1.3.20-RXN
|PWY0-1261|	peptidoglycan recycling I	FALSE	61.5384615384615		14	0	1	1	8	1	2.3.1.157-RXN 5.4.2.10-RXN NAG1P-URIDYLTRANS-RXN NAG6PDEACET-RXN RXN0-4621 RXN0-4641 UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN UDPNACETYLMURAMATEDEHYDROG-RXN		RXN0-4641
|PWY0-1264|	biotin-carboxyl carrier protein assembly	FALSE	66.6666666666667		4	1	0	0	2	0	BIOTIN-CARBOXYL-RXN RXN0-5055	RXN-7101	
|PWY0-1275|	lipoate biosynthesis and incorporation II	FALSE	50		2	0	0	1	1	0	RXN0-949		RXN0-5098
|PWY0-1280|	ethylene glycol degradation	FALSE	50		2	0	0	0	1	0	GLYCOLALD-DEHYDROG-RXN		
|PWY0-1295|	pyrimidine ribonucleosides degradation	FALSE	0		2	0	0	1	0	0			URPHOS-RXN
|PWY0-1296|	purine ribonucleosides degradation	FALSE	0		6	0	0	0	0	0			
|PWY0-1299|	arginine dependent acid resistance	FALSE	0		1	0	0	0	0	0			
|PWY0-1300|	2-O-&alpha;-mannosyl-D-glycerate degradation	FALSE	50		2	0	0	1	1	0	GKI-RXN		RXN0-5216
|PWY0-1301|	melibiose degradation	FALSE	0		1	0	0	0	0	0			
|PWY0-1303|	aminopropylcadaverine biosynthesis	FALSE	33.3333333333333		3	0	0	1	1	0	LYSDECARBOX-RXN		RXN0-5217
|PWY0-1305|	L-glutamate degradation IX (via 4-aminobutanoate)	FALSE	0		1	0	0	0	0	0			
|PWY0-1306|	L-galactonate degradation	TRUE	100	full	1	0	0	0	1	0	RXN0-5229		
|PWY0-1309|	chitobiose degradation	FALSE	0		2	0	0	0	0	0			
|PWY0-1312|	acetate and ATP formation from acetyl-CoA I	TRUE	100	full	2	0	0	0	2	0	ACETATEKIN-RXN PHOSACETYLTRANS-RXN		
|PWY0-1313|	acetate conversion to acetyl-CoA	TRUE	100	full	1	0	0	0	1	0	ACETATE--COA-LIGASE-RXN		
|PWY0-1314|	fructose degradation	FALSE	0		1	0	0	0	0	0			
|PWY0-1315|	L-lactaldehyde degradation (anaerobic)	FALSE	0		1	0	0	0	0	0			
|PWY0-1317|	L-lactaldehyde degradation (aerobic)	TRUE	100	full	2	0	0	0	2	0	L-LACTDEHYDROGFMN-RXN LACTALDDEHYDROG-RXN		
|PWY0-1319|	CDP-diacylglycerol biosynthesis II	FALSE	50		4	0	0	0	2	0	CDPDIGLYSYN-RXN GLYC3PDEHYDROGBIOSYN-RXN		
|PWY0-1321|	nitrate reduction III (dissimilatory)	TRUE	100	full	2	0	0	2	2	2	FORMATEDEHYDROG-RXN RXN0-3501		FORMATEDEHYDROG-RXN RXN0-3501
|PWY0-1324|	N-acetylneuraminate and N-acetylmannosamine degradation I	FALSE	0		4	0	0	0	0	0			
|PWY0-1329|	succinate to cytochrome bo oxidase electron transfer	TRUE	100	full	2	0	0	2	2	2	RXN0-5268 SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN		RXN0-5268 SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN
|PWY0-1334|	NADH to cytochrome bd oxidase electron transfer I	TRUE	100	full	2	0	0	2	2	2	NADH-DEHYDROG-A-RXN RXN0-5266		NADH-DEHYDROG-A-RXN RXN0-5266
|PWY0-1335|	NADH to cytochrome bo oxidase electron transfer I	TRUE	100	full	2	0	0	2	2	2	NADH-DEHYDROG-A-RXN RXN0-5268		NADH-DEHYDROG-A-RXN RXN0-5268
|PWY0-1336|	NADH to fumarate electron transfer	FALSE	0		2	0	1	1	0	0			R601-RXN RXN0-5388
|PWY0-1337|	oleate &beta;-oxidation	TRUE	100	full	35	0	0	0	35	0	ACETYL-COA-ACETYLTRANSFER-RXN BUTYRYL-COA-DEHYDROGENASE-RXN RXN-11662 RXN-11667 RXN-12490 RXN-12565 RXN-12567 RXN-12570 RXN-13615 RXN-13616 RXN-13617 RXN-14229 RXN-14274 RXN-14277 RXN-14278 RXN-14393 RXN-14394 RXN-17775 RXN-17776 RXN-17777 RXN-17778 RXN-17779 RXN-17780 RXN-17781 RXN-17782 RXN-17783 RXN-20675 RXN-20676 RXN-20678 RXN-20679 RXN-7931 RXN-9644 RXN0-5390 RXN0-5391 RXN0-5393		
|PWY0-1338|	polymyxin resistance	FALSE	0		6	0	1	0	0	0			
|PWY0-1347|	NADH to trimethylamine N-oxide electron transfer	FALSE	50		2	0	1	1	1	1	RXN0-5264		RXN0-5264 RXN0-5388
|PWY0-1348|	NADH to dimethyl sulfoxide electron transfer	FALSE	0		2	0	1	1	0	0			DIMESULFREDUCT-RXN RXN0-5388
